date,revenue,cogs,gross_profit,gross_margin_pct,year,month,quarter,day_of_week,dow_name,is_weekend,year_month,revenue_ma7,revenue_ma30,cogs_ma7,cogs_ma30,yoy_growth_pct
2015-08-13,2921138.79,3979730.24,-1058591.45,-36.24,2015,8,3,3,Thursday,0,2015-08,2437987.26,4927508.65,3354864.13,4927960.71,-50.44
2015-08-14,2842163.51,3979723.24,-1137559.73,-40.02,2015,8,3,4,Friday,0,2015-08,2560995.04,4815729.81,3545020.61,4862442.47,-43.71
2015-08-15,2655077.08,3723026.61,-1067949.53,-40.22,2015,8,3,5,Saturday,1,2015-08,2696068.46,4725841.93,3729958.27,4813050.58,-46.52
2015-08-16,2851597.29,3843042.72,-991445.43,-34.77,2015,8,3,6,Sunday,1,2015-08,2800198.22,4689112.99,3869790.29,4811835.32,-31.83
2015-08-17,2804909.03,3580539.39,-775630.36,-27.65,2015,8,3,0,Monday,0,2015-08,2866368.42,4637518.5,3919363.77,4790177.24,-38.4
2015-08-18,3797369.86,5081331.41,-1283961.55,-33.81,2015,8,3,1,Tuesday,0,2015-08,3061104.22,4606295.58,4152240.47,4818076.76,-1.44
2015-08-19,3996506.07,5388360.8,-1391854.73,-34.83,2015,8,3,2,Wednesday,0,2015-08,3124108.8,4586398.07,4225107.77,4865448.86,-27.23
2015-08-20,3542649.14,4967122.51,-1424473.37,-40.21,2015,8,3,3,Thursday,0,2015-08,3212896.0,4497632.68,4366163.81,4857256.06,-43.34
2015-08-21,2826694.43,4029608.29,-1202913.86,-42.56,2015,8,3,4,Friday,0,2015-08,3210686.13,4358411.98,4373290.25,4801588.81,-47.85
2015-08-22,2330134.4,3196044.6,-865910.2,-37.16,2015,8,3,5,Saturday,1,2015-08,3164265.75,4228030.47,4298007.1,4740071.73,-41.46
2015-08-23,2980880.01,4035327.45,-1054447.44,-35.37,2015,8,3,6,Sunday,1,2015-08,3182734.71,4166886.14,4325476.35,4745753.87,-17.31
2015-08-24,2905862.72,4140352.34,-1234489.62,-42.48,2015,8,3,0,Monday,0,2015-08,3197156.66,4101420.32,4405449.63,4751084.81,-26.9
2015-08-25,3470416.25,4713031.14,-1242614.89,-35.81,2015,8,3,1,Tuesday,0,2015-08,3150449.0,4039634.3,4352835.3,4760300.81,-30.34
2015-08-26,4027164.09,5549423.27,-1522259.18,-37.8,2015,8,3,2,Wednesday,0,2015-08,3154828.72,3987093.88,4375844.23,4797559.23,-24.24
2015-08-27,3564052.29,4867784.09,-1303731.8,-36.58,2015,8,3,3,Thursday,0,2015-08,3157886.31,3878340.57,4361653.03,4775188.63,-54.77
2015-08-28,8506950.72,11044258.41,-2537307.69,-29.83,2015,8,3,4,Friday,0,2015-08,3969351.5,3846206.09,5363745.9,4889904.72,-38.8
2015-08-29,7794439.44,10361751.16,-2567311.72,-32.94,2015,8,3,5,Saturday,1,2015-08,4749966.5,3762794.85,6387418.27,4909891.93,-38.54
2015-08-30,7344062.69,9260104.74,-1916042.05,-26.09,2015,8,3,6,Sunday,1,2015-08,5373278.31,3733353.18,7133815.02,4951860.78,-36.55
2015-08-31,7854391.23,10070785.58,-2216394.35,-28.22,2015,8,3,0,Monday,0,2015-08,6080210.96,3729519.58,7981019.77,5010631.15,-34.28
2015-09-01,6760812.85,8154672.78,-1393859.93,-20.62,2015,9,3,1,Tuesday,0,2015-09,6550267.62,3761253.92,8472682.86,5049125.43,-34.4
2015-09-02,2200298.26,2129220.78,71077.48,3.23,2015,9,3,2,Wednesday,0,2015-09,6289286.78,3677244.66,7984082.51,4905062.65,11.07
2015-09-03,2827263.54,2604249.38,223014.16,7.89,2015,9,3,3,Thursday,0,2015-09,6184031.25,3682882.87,7660720.4,4862047.3,40.42
2015-09-04,3174821.93,2868467.84,306354.09,9.65,2015,9,3,4,Friday,0,2015-09,5422298.56,3689437.83,6492750.32,4824282.05,52.67
2015-09-05,4060108.04,3677521.7,382586.34,9.42,2015,9,3,5,Saturday,1,2015-09,4888822.65,3739484.52,5537860.4,4824993.3,34.9
2015-09-06,5806076.99,5165364.57,640712.42,11.04,2015,9,3,6,Sunday,1,2015-09,4669110.41,3866983.46,4952897.52,4908884.53,118.96
2015-09-07,5427754.58,4736445.82,691308.76,12.74,2015,9,3,0,Monday,0,2015-09,4322448.03,3990923.17,4190848.98,4985817.29,66.63
2015-09-08,4280040.71,3769505.38,510535.33,11.93,2015,9,3,1,Tuesday,0,2015-09,3968052.01,4062834.89,3564396.5,5015993.52,12.95
2015-09-09,3647303.9,3266493.41,380810.49,10.44,2015,9,3,2,Wednesday,0,2015-09,4174767.1,4106354.44,3726864.01,5017092.46,19.55
2015-09-10,3721441.58,3354394.08,367047.5,9.86,2015,9,3,3,Thursday,0,2015-09,4302506.82,4149261.85,3834027.54,5013865.78,36.11
2015-09-11,5440903.55,4839456.19,601447.36,11.05,2015,9,3,4,Friday,0,2015-09,4626232.76,4212109.5,4115597.31,5012571.33,50.99
2015-09-12,4950740.04,4404176.85,546563.19,11.04,2015,9,3,5,Saturday,1,2015-09,4753465.91,4279762.87,4219405.19,5026719.55,46.13
2015-09-13,6063850.75,5333297.85,730552.9,12.05,2015,9,3,6,Sunday,1,2015-09,4790290.73,4387152.45,4243395.65,5071838.7,35.1
2015-09-14,5951627.11,5241870.86,709756.25,11.93,2015,9,3,0,Monday,0,2015-09,4865129.66,4497037.45,4315599.23,5122466.85,27.59
2015-09-15,4289955.17,3759560.12,530395.05,12.36,2015,9,3,1,Tuesday,0,2015-09,4866546.01,4544982.71,4314178.48,5119684.09,24.91
2015-09-16,4578098.38,4047593.29,530505.09,11.59,2015,9,3,2,Wednesday,0,2015-09,4999516.65,4604089.02,4425764.18,5135252.56,30.84
2015-09-17,4322042.75,3890293.3,431749.45,9.99,2015,9,3,3,Thursday,0,2015-09,5085316.82,4621578.12,4502321.21,5095551.29,100.13
2015-09-18,4626830.39,4125549.97,501280.42,10.83,2015,9,3,4,Friday,0,2015-09,4969020.66,4642588.93,4400334.61,5053457.59,42.56
2015-09-19,4866373.41,4338177.32,528196.09,10.85,2015,9,3,5,Saturday,1,2015-09,4956968.28,4686713.07,4390906.1,5032492.75,54.38
2015-09-20,5970375.19,5199616.34,770758.85,12.91,2015,9,3,6,Sunday,1,2015-09,4943614.63,4791502.43,4371808.74,5071493.02,51.74
2015-09-21,5429549.96,4922952.43,506597.53,9.33,2015,9,3,0,Monday,0,2015-09,4869032.18,4894816.28,4326248.97,5129056.61,9.17
2015-09-22,3989413.65,3510644.34,478769.31,12.0,2015,9,3,1,Tuesday,0,2015-09,4826097.68,4928434.07,4290689.57,5111567.18,-14.96
2015-09-23,4492195.74,4136948.97,355246.77,7.91,2015,9,3,2,Wednesday,0,2015-09,4813825.87,4981311.84,4303454.67,5111453.73,37.5
2015-09-24,4990183.49,4532817.65,457365.84,9.17,2015,9,3,3,Thursday,0,2015-09,4909274.55,5031970.75,4395243.86,5105446.62,36.67
2015-09-25,5455949.84,4738294.51,717655.33,13.15,2015,9,3,4,Friday,0,2015-09,5027720.18,5079596.94,4482778.79,5078408.99,36.67
2015-09-26,6622087.86,5772363.74,849724.12,12.83,2015,9,3,5,Saturday,1,2015-09,5278536.53,5181531.46,4687662.57,5108561.65,37.9
2015-09-27,9527329.68,8445286.43,1082043.25,11.36,2015,9,3,6,Sunday,1,2015-09,5786672.89,5215544.09,5151329.72,5021929.25,60.87
2015-09-28,8161672.8,7449690.47,711982.33,8.72,2015,9,3,0,Monday,0,2015-09,6176976.15,5227785.2,5512292.3,4924860.56,18.37
2015-09-29,7149980.42,6330231.0,819749.42,11.47,2015,9,3,1,Tuesday,0,2015-09,6628485.69,5221315.79,5915090.4,4827198.1,12.45
2015-09-30,6245594.21,5509034.08,736560.13,11.79,2015,9,3,2,Wednesday,0,2015-09,6878971.19,5167689.23,6111102.55,4675139.72,11.02
2015-10-01,5328206.77,4579676.64,748530.13,14.05,2015,10,4,3,Thursday,0,2015-10,6927260.23,5119935.69,6117796.7,4555973.18,28.98
2015-10-02,2171539.56,1796561.55,374978.01,17.27,2015,10,4,4,Friday,0,2015-10,6458058.76,5118977.07,5697549.13,4544884.54,0.25
2015-10-03,4071748.88,3247591.03,824157.85,20.24,2015,10,4,5,Saturday,1,2015-10,6093724.62,5160459.91,5336867.31,4566329.26,50.06
2015-10-04,3492367.73,2871726.8,620640.93,17.77,2015,10,4,6,Sunday,1,2015-10,5231587.2,5171044.77,4540644.51,4566437.89,14.09
2015-10-05,4507541.9,3678096.41,829445.49,18.4,2015,10,4,0,Monday,0,2015-10,4709568.5,5185959.23,4001845.36,4566457.05,28.24
2015-10-06,4188998.54,3415837.46,773161.08,18.46,2015,10,4,1,Tuesday,0,2015-10,4286571.08,5132056.62,3585503.42,4508139.48,-8.64
2015-10-07,3426493.43,2803278.62,623214.81,18.19,2015,10,4,2,Wednesday,0,2015-10,3883842.4,5065347.91,3198966.93,4443700.57,-10.46
2015-10-08,3233949.18,2641121.98,592827.2,18.33,2015,10,4,3,Thursday,0,2015-10,3584662.75,5030478.2,2922030.55,4406087.79,-1.96
2015-10-09,3267999.74,2663149.73,604850.01,18.51,2015,10,4,4,Friday,0,2015-10,3741299.91,5017834.72,3045828.86,4385976.33,31.76
2015-10-10,3378102.79,2705337.11,672765.68,19.92,2015,10,4,5,Saturday,1,2015-10,3642207.62,5006390.1,2968364.02,4364341.1,1.61
2015-10-11,3286486.34,2566855.85,719630.49,21.9,2015,10,4,6,Sunday,1,2015-10,3612795.99,4934576.19,2924811.02,4288587.76,1.15
2015-10-12,4956524.37,4081540.58,874983.79,17.65,2015,10,4,0,Monday,0,2015-10,3676936.34,4934769.0,2982445.9,4277833.21,25.01
2015-10-13,5498991.17,4432958.2,1066032.97,19.39,2015,10,4,1,Tuesday,0,2015-10,3864078.15,4915940.35,3127748.87,4247821.89,4.59
2015-10-14,3411355.27,2666618.8,744736.47,21.83,2015,10,4,2,Wednesday,0,2015-10,3861915.55,4831264.62,3108226.04,4161980.16,-36.28
2015-10-15,3768908.71,2948986.13,819922.58,21.75,2015,10,4,3,Thursday,0,2015-10,3938338.34,4813896.4,3152206.63,4134961.02,18.71
2015-10-16,3821540.36,2987369.39,834170.97,21.83,2015,10,4,4,Friday,0,2015-10,4017415.57,4788677.8,3198523.72,4099620.23,25.9
2015-10-17,3662021.88,2894880.7,767141.18,20.95,2015,10,4,5,Saturday,1,2015-10,4057975.44,4766677.11,3225601.38,4066439.81,20.39
2015-10-18,4235369.07,3332133.13,903235.94,21.33,2015,10,4,6,Sunday,1,2015-10,4193530.12,4753628.4,3334926.7,4039992.58,28.5
2015-10-19,6150586.07,4953145.42,1197440.65,19.47,2015,10,4,0,Monday,0,2015-10,4364110.36,4796435.49,3459441.68,4060491.52,57.45
2015-10-20,5151254.9,4073078.24,1078176.66,20.93,2015,10,4,1,Tuesday,0,2015-10,4314433.75,4769131.48,3408030.26,4022940.25,16.9
2015-10-21,3861128.76,3112793.66,748335.1,19.38,2015,10,4,2,Wednesday,0,2015-10,4378687.11,4716850.77,3471769.52,3962601.62,-7.15
2015-10-22,3503062.58,2822517.81,680544.77,19.43,2015,10,4,3,Thursday,0,2015-10,4340709.09,4700639.07,3453702.62,3939664.07,9.98
2015-10-23,4220053.16,3535441.18,684611.98,16.22,2015,10,4,4,Friday,0,2015-10,4397639.49,4691567.65,3531998.59,3919613.81,24.19
2015-10-24,3836294.44,2963519.26,872775.18,22.75,2015,10,4,5,Saturday,1,2015-10,4422535.57,4653104.68,3541804.1,3867303.86,31.8
2015-10-25,4371735.18,3592252.8,779482.38,17.83,2015,10,4,6,Sunday,1,2015-10,4442016.44,4616964.19,3578964.05,3829102.47,17.83
2015-10-26,5670407.54,4548016.77,1122390.77,19.79,2015,10,4,0,Monday,0,2015-10,4373419.51,4585241.51,3521088.53,3788290.91,70.15
2015-10-27,5227347.01,4220293.85,1007053.16,19.27,2015,10,4,1,Tuesday,0,2015-10,4384289.81,4441908.76,3542119.33,3647457.82,-0.39
2015-10-28,7029977.95,5631491.38,1398486.57,19.89,2015,10,4,2,Wednesday,0,2015-10,4836982.55,4404185.6,3901933.29,3586851.19,14.82
2015-10-29,7420192.54,6015934.85,1404257.69,18.92,2015,10,4,3,Thursday,0,2015-10,5396572.55,4413192.67,4358135.73,3576374.65,19.85
2015-10-30,7246849.63,5898873.81,1347975.82,18.6,2015,10,4,4,Friday,0,2015-10,5828972.04,4446567.85,4695768.96,3589369.3,15.94
2015-10-31,5833943.99,4766615.28,1067328.71,18.3,2015,10,4,5,Saturday,1,2015-10,6114350.55,4463425.76,4953354.11,3595600.59,24.45
2015-11-01,5794071.48,4691433.96,1102637.52,19.03,2015,11,4,6,Sunday,1,2015-11,6317541.45,4584176.82,5110379.99,3692096.34,29.5
2015-11-02,2770297.66,2300656.83,469640.83,16.95,2015,11,4,0,Monday,0,2015-11,5903240.04,4540795.11,4789328.57,3660531.87,-20.94
2015-11-03,2095237.3,1642341.12,452896.18,21.62,2015,11,4,1,Tuesday,0,2015-11,5455795.79,4494224.1,4421049.6,3619552.34,-16.56
2015-11-04,2658412.16,2230527.42,427884.74,16.1,2015,11,4,2,Wednesday,0,2015-11,4831286.39,4432586.44,3935197.61,3571300.04,51.15
2015-11-05,2550367.78,2095931.27,454436.51,17.82,2015,11,4,3,Thursday,0,2015-11,4135597.14,4377965.41,3375197.1,3527303.17,22.59
2015-11-06,3113759.4,2524846.93,588912.47,18.91,2015,11,4,4,Friday,0,2015-11,3545155.68,4367540.95,2893193.26,3518022.11,33.15
2015-11-07,2523233.52,2111797.74,411435.78,16.31,2015,11,4,5,Saturday,1,2015-11,3072197.04,4343850.42,2513933.61,3500377.97,5.53
2015-11-08,4183206.42,3467217.26,715989.16,17.12,2015,11,4,6,Sunday,1,2015-11,2842073.46,4374357.31,2339045.51,3527180.22,60.67
2015-11-09,3409517.01,2730600.71,678916.3,19.91,2015,11,4,0,Monday,0,2015-11,2933390.51,4375404.46,2400466.06,3528022.34,-12.51
2015-11-10,3237404.66,2600539.96,636864.7,19.67,2015,11,4,1,Tuesday,0,2015-11,3096557.28,4373768.4,2537351.61,3529145.15,-9.54
2015-11-11,2928494.89,2445001.94,483492.95,16.51,2015,11,4,2,Wednesday,0,2015-11,3135140.53,4306167.42,2567990.83,3474593.86,-10.31
2015-11-12,3900732.76,3072175.13,828557.63,21.24,2015,11,4,3,Thursday,0,2015-11,3328049.81,4252892.14,2707454.24,3429234.42,45.12
2015-11-13,3144926.75,2547598.28,597328.47,18.99,2015,11,4,4,Friday,0,2015-11,3332502.29,4244011.19,2710704.43,3425267.07,-14.11
2015-11-14,4369752.69,3445998.98,923753.71,21.14,2015,11,4,5,Saturday,1,2015-11,3596290.74,4264039.32,2901304.61,3441834.17,6.45
2015-11-15,4297274.47,3488973.66,808300.81,18.81,2015,11,4,6,Sunday,1,2015-11,3612586.18,4279897.12,2904412.67,3458554.31,28.95
2015-11-16,4316238.63,3541079.15,775159.48,17.96,2015,11,4,0,Monday,0,2015-11,3742117.84,4301704.35,3020195.3,3480094.26,9.92
2015-11-17,3035948.85,2418023.08,617925.77,20.35,2015,11,4,1,Tuesday,0,2015-11,3713338.43,4261723.67,2994121.46,3449623.92,-22.19
2015-11-18,3208924.12,2787131.03,421793.09,13.14,2015,11,4,2,Wednesday,0,2015-11,3753399.75,4163668.27,3042997.04,3377423.44,39.52
2015-11-19,2934934.24,2722267.8,212666.44,7.25,2015,11,4,3,Thursday,0,2015-11,3615428.54,4089790.92,2993010.28,3332396.43,24.08
2015-11-20,3389498.76,3170548.9,218949.86,6.46,2015,11,4,4,Friday,0,2015-11,3650367.39,4074069.92,3082003.23,3334321.6,24.98
2015-11-21,2291920.41,2320486.62,-28566.21,-1.25,2015,11,4,5,Saturday,1,2015-11,3353534.21,4033698.51,2921215.75,3317587.23,-13.27
2015-11-22,3070301.17,3152837.2,-82536.03,-2.69,2015,11,4,6,Sunday,1,2015-11,3178252.31,3995373.45,2873196.25,3304833.77,30.33
2015-11-23,2329823.55,2370762.85,-40939.3,-1.76,2015,11,4,0,Monday,0,2015-11,2894478.73,3945157.75,2706008.21,3285075.22,-13.8
2015-11-24,1994420.05,2017128.44,-22708.39,-1.14,2015,11,4,1,Tuesday,0,2015-11,2745688.9,3865913.91,2648737.55,3232571.07,-33.41
2015-11-25,1994246.64,2069297.94,-75051.3,-3.76,2015,11,4,2,Wednesday,0,2015-11,2572163.55,3743375.22,2546189.96,3149947.11,2.2
2015-11-26,3361942.92,3392781.25,-30838.33,-0.92,2015,11,4,3,Thursday,0,2015-11,2633164.79,3681195.08,2641977.6,3122363.36,11.87
2015-11-27,5242225.8,5137790.23,104435.57,1.99,2015,11,4,4,Friday,0,2015-11,2897840.08,3621603.34,2923012.08,3105906.65,14.39
2015-11-28,5114979.4,5281806.7,-166827.3,-3.26,2015,11,4,5,Saturday,1,2015-11,3301134.22,3544762.9,3346057.8,3081435.72,34.47
2015-11-29,5018236.03,4955536.7,62699.33,1.25,2015,11,4,6,Sunday,1,2015-11,3579410.63,3470475.78,3603586.3,3049991.15,35.85
2015-11-30,4031497.64,4065929.95,-34432.31,-0.85,2015,11,4,0,Monday,0,2015-11,3822506.93,3410394.24,3845753.03,3026634.97,-3.19
2015-12-01,3221463.05,3262618.05,-41155.0,-1.28,2015,12,4,1,Tuesday,0,2015-12,3997798.78,3324640.62,4023680.12,2979007.77,-2.19
2015-12-02,953639.35,978207.15,-24567.8,-2.58,2015,12,4,2,Wednesday,0,2015-12,3849140.6,3264085.35,3867810.0,2934926.11,-50.16
2015-12-03,1852279.15,1907081.99,-54802.84,-2.96,2015,12,4,3,Thursday,0,2015-12,3633474.35,3255986.74,3655567.25,2943750.81,7.38
2015-12-04,2076429.7,2095572.96,-19143.26,-0.92,2015,12,4,4,Friday,0,2015-12,3181217.76,3236587.33,3220964.79,2939252.33,39.34
2015-12-05,2287846.3,2292826.58,-4980.28,-0.22,2015,12,4,5,Saturday,1,2015-12,2777341.6,3227836.61,2793967.63,2945815.51,23.28
2015-12-06,2028034.94,2013778.51,14256.43,0.7,2015,12,4,6,Sunday,1,2015-12,2350170.02,3191645.8,2373716.46,2928779.89,-18.83
2015-12-07,2286683.02,2364273.69,-77590.67,-3.39,2015,12,4,0,Monday,0,2015-12,2100910.79,3183760.78,2130622.7,2937195.76,3.51
2015-12-08,2785090.6,2715044.46,70046.14,2.52,2015,12,4,1,Tuesday,0,2015-12,2038571.87,3137156.92,2052397.91,2912123.33,-8.08
2015-12-09,1648123.41,1664248.89,-16125.48,-0.98,2015,12,4,2,Wednesday,0,2015-12,2137783.87,3078443.8,2150403.87,2876578.27,-49.54
2015-12-10,2450848.03,2579079.6,-128231.57,-5.23,2015,12,4,3,Thursday,0,2015-12,2223293.71,3052225.24,2246403.53,2875862.92,-7.86
2015-12-11,2027594.98,1955884.16,71710.82,3.54,2015,12,4,4,Friday,0,2015-12,2216317.33,3022195.25,2226447.98,2859559.0,-18.86
2015-12-12,2888573.7,2824587.14,63986.56,2.22,2015,12,4,5,Saturday,1,2015-12,2302135.53,2988456.61,2302413.78,2851306.06,17.84
2015-12-13,3442735.4,3382073.59,60661.81,1.76,2015,12,4,6,Sunday,1,2015-12,2504235.59,2998383.57,2497884.5,2879121.91,31.49
2015-12-14,3272227.86,3176504.37,95723.49,2.93,2015,12,4,0,Monday,0,2015-12,2645027.71,2961799.41,2613917.46,2870138.75,14.08
2015-12-15,3089177.63,3106617.67,-17440.04,-0.56,2015,12,4,1,Tuesday,0,2015-12,2688468.72,2921529.51,2669856.49,2857393.56,-15.94
2015-12-16,2310884.14,2367574.49,-56690.35,-2.45,2015,12,4,2,Wednesday,0,2015-12,2783148.82,2854684.36,2770331.57,2818276.73,-35.58
2015-12-17,2671287.02,2646046.82,25240.2,0.94,2015,12,4,3,Thursday,0,2015-12,2814640.1,2842528.97,2779898.32,2825877.52,-9.47
2015-12-18,2923802.97,2954646.8,-30843.83,-1.05,2015,12,4,4,Friday,0,2015-12,2942669.82,2833024.93,2922578.7,2831461.38,8.89
2015-12-19,2965218.72,3081409.43,-116190.71,-3.92,2015,12,4,5,Saturday,1,2015-12,2953619.11,2834034.41,2959267.6,2843432.77,-13.41
2015-12-20,3613917.61,3711607.1,-97689.49,-2.7,2015,12,4,6,Sunday,1,2015-12,2978073.71,2841515.04,3006343.81,2861468.04,-7.3
2015-12-21,5050481.76,5131271.18,-80789.42,-1.6,2015,12,4,0,Monday,0,2015-12,3232109.98,2933467.08,3285596.21,2955160.86,15.52
2015-12-22,3719442.83,3727031.54,-7588.71,-0.2,2015,12,4,1,Tuesday,0,2015-12,3322147.86,2955105.14,3374226.77,2974300.67,8.42
2015-12-23,3656481.63,3646146.76,10334.87,0.28,2015,12,4,2,Wednesday,0,2015-12,3514376.08,2999327.08,3556879.95,3016813.47,30.98
2015-12-24,2398336.72,2262884.17,135452.55,5.65,2015,12,4,3,Thursday,0,2015-12,3475383.18,3012790.97,3502142.43,3025005.33,-8.12
2015-12-25,3229207.58,3048061.85,181145.73,5.61,2015,12,4,4,Friday,0,2015-12,3519012.41,3053956.33,3515487.43,3057630.79,25.47
2015-12-26,3645783.09,3633106.61,12676.48,0.35,2015,12,4,5,Saturday,1,2015-12,3616235.89,3063417.67,3594301.32,3065641.64,24.75
2015-12-27,5096354.17,5095420.51,933.66,0.02,2015,12,4,6,Sunday,1,2015-12,3828012.54,3058555.28,3791988.95,3064229.31,42.54
2015-12-28,8179976.67,8163764.62,16212.05,0.2,2015,12,4,0,Monday,0,2015-12,4275083.24,3160721.86,4225202.29,3160294.58,-3.59
2015-12-29,7760149.23,7689336.24,70812.99,0.91,2015,12,4,1,Tuesday,0,2015-12,4852327.01,3252118.96,4791245.82,3251421.23,9.86
2015-12-30,5941753.52,5888436.34,53317.18,0.9,2015,12,4,2,Wednesday,0,2015-12,5178794.43,3315794.16,5111572.91,3312171.44,4.09
2015-12-31,6375571.66,6217888.06,157683.6,2.47,2015,12,4,3,Thursday,0,2015-12,5746970.85,3420931.11,5676573.46,3410680.44,13.34
2016-01-01,5846204.33,5354701.23,491503.1,8.41,2016,1,1,4,Friday,0,2016-01,6120827.52,3584016.61,6006093.37,3556563.58,27.75
2016-01-02,2558616.91,2072521.54,486095.37,19.0,2016,1,1,5,Saturday,1,2016-01,5965518.07,3607561.2,5783152.65,3562078.23,57.41
2016-01-03,2744446.82,2169775.39,574671.43,20.94,2016,1,1,6,Sunday,1,2016-01,5629531.31,3629828.44,5365203.35,3564551.64,133.31
2016-01-04,2387838.0,1861702.6,526135.4,22.03,2016,1,1,0,Monday,0,2016-01,4802082.92,3633161.5,4464908.77,3550180.85,-9.94
2016-01-05,1557710.07,1249444.02,308266.05,19.79,2016,1,1,1,Tuesday,0,2016-01,3916020.19,3617484.0,3544924.17,3524703.03,-36.62
2016-01-06,2337143.16,1917221.35,419921.81,17.97,2016,1,1,2,Wednesday,0,2016-01,3401075.85,3619166.01,2977607.74,3509801.28,44.15
2016-01-07,2503287.51,2024858.69,478428.82,19.11,2016,1,1,3,Thursday,0,2016-01,2847892.4,3609772.57,2378603.55,3486795.09,26.34
2016-01-08,2738103.45,2202044.96,536058.49,19.58,2016,1,1,4,Friday,0,2016-01,2403877.99,3646105.24,1928224.08,3504721.63,107.68
2016-01-09,3026961.32,2446095.09,580866.23,19.19,2016,1,1,5,Saturday,1,2016-01,2470784.33,3665309.02,1981591.73,3500288.81,41.12
2016-01-10,4122392.05,3201417.67,920974.38,22.34,2016,1,1,6,Sunday,1,2016-01,2667633.65,3735135.58,2128969.2,3541806.59,125.18
2016-01-11,3434076.67,2780091.13,653985.54,19.04,2016,1,1,0,Monday,0,2016-01,2817096.32,3753319.02,2260167.56,3540323.39,5.52
2016-01-12,2627637.47,2110300.27,517337.2,19.69,2016,1,1,1,Tuesday,0,2016-01,2969943.09,3726149.09,2383147.02,3497930.95,8.22
2016-01-13,2268324.18,1914275.35,354048.83,15.61,2016,1,1,2,Wednesday,0,2016-01,2960111.81,3692685.63,2382726.17,3455856.65,6.06
2016-01-14,3247398.41,2705497.94,541900.47,16.69,2016,1,1,3,Thursday,0,2016-01,3066413.36,3697959.66,2479960.34,3442485.99,14.53
2016-01-15,3532606.36,3003599.85,529006.51,14.97,2016,1,1,4,Friday,0,2016-01,3179913.78,3738683.73,2594468.19,3463686.84,72.5
2016-01-16,3856871.3,3138016.53,718854.77,18.64,2016,1,1,5,Saturday,1,2016-01,3298472.35,3778203.21,2693314.11,3480085.83,50.12
2016-01-17,4229318.34,3477169.21,752149.13,17.78,2016,1,1,6,Sunday,1,2016-01,3313747.53,3821720.38,2732707.18,3497503.24,63.38
2016-01-18,4105149.52,3409714.29,695435.23,16.94,2016,1,1,0,Monday,0,2016-01,3409615.08,3859718.08,2822653.35,3508446.74,35.87
2016-01-19,2818234.03,2313238.83,504995.2,17.92,2016,1,1,1,Tuesday,0,2016-01,3436843.16,3833195.29,2851644.57,3461834.46,-1.17
2016-01-20,2842888.66,2294689.37,548199.29,19.28,2016,1,1,2,Wednesday,0,2016-01,3518923.8,3759608.86,2905989.43,3367281.73,15.78
2016-01-21,3981191.66,3293021.93,688169.73,17.29,2016,1,1,3,Thursday,0,2016-01,3623751.41,3768333.82,2989921.43,3352814.75,52.9
2016-01-22,3322730.4,2667153.86,655576.54,19.73,2016,1,1,4,Friday,0,2016-01,3593769.13,3757208.78,2941857.72,3320181.65,23.82
2016-01-23,3998813.29,3324513.23,674300.06,16.86,2016,1,1,5,Saturday,1,2016-01,3614046.56,3810557.99,2968500.1,3355569.29,47.93
2016-01-24,4734624.57,3904936.72,829687.85,17.52,2016,1,1,6,Sunday,1,2016-01,3686233.16,3860738.56,3029609.75,3384131.78,18.23
2016-01-25,5007306.32,4047871.63,959434.69,19.16,2016,1,1,0,Monday,0,2016-01,3815112.7,3906122.67,3120775.08,3397957.28,7.32
2016-01-26,3544741.3,2876880.62,667860.68,18.84,2016,1,1,1,Tuesday,0,2016-01,3918899.46,3854402.24,3201295.34,3324005.95,-13.21
2016-01-27,4728554.45,3994526.08,734028.37,15.52,2016,1,1,2,Wednesday,0,2016-01,4188280.28,3739354.83,3444129.15,3185031.33,51.74
2016-01-28,6717660.92,5529962.06,1187698.86,17.68,2016,1,1,3,Thursday,0,2016-01,4579204.46,3704605.22,3763692.03,3113052.19,45.65
2016-01-29,5013253.01,4078543.96,934709.05,18.64,2016,1,1,4,Friday,0,2016-01,4820707.69,3673655.2,3965319.19,3052722.45,-5.41
2016-01-30,6920879.78,5546795.93,1374083.85,19.85,2016,1,1,5,Saturday,1,2016-01,5238145.76,3691832.14,4282788.14,3030352.71,59.6
2016-01-31,6449751.32,5251383.47,1198367.85,18.58,2016,1,1,6,Sunday,1,2016-01,5483163.87,3711950.38,4475137.68,3026908.79,53.72
2016-02-01,5200767.32,4131331.82,1069435.5,20.56,2016,2,1,0,Monday,0,2016-02,5510801.16,3800022.06,4487060.56,3095535.8,4.49
2016-02-02,2966994.87,2413250.92,553743.95,18.66,2016,2,1,1,Tuesday,0,2016-02,5428265.95,3807440.32,4420827.75,3103651.65,2.26
