snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,product_name,category,segment,year,month,product_price,product_cogs,inventory_value_retail,inventory_value_cost,inventory_health
2016-08-31,605,276,74,66,2,125.5,0.9333,1,1,0,0.193,SaigonFlex UC-70,Streetwear,Everyday,2016,8,4940.962741935484,3748.214336032258,1363705.72,1034507.16,Stockout
2016-09-30,605,284,42,34,2,250.6,0.9333,1,1,0,0.1069,SaigonFlex UC-70,Streetwear,Everyday,2016,9,4940.962741935484,3748.214336032258,1403233.42,1064492.87,Stockout
2016-10-31,605,291,43,36,1,242.5,0.9667,1,1,0,0.1101,SaigonFlex UC-70,Streetwear,Everyday,2016,10,4940.962741935484,3748.214336032258,1437820.16,1090730.37,Stockout
2016-11-30,605,293,20,18,1,488.3,0.9667,1,1,0,0.0579,SaigonFlex UC-70,Streetwear,Everyday,2016,11,4940.962741935484,3748.214336032258,1447702.08,1098226.8,Stockout
2016-12-31,605,296,18,15,1,592.0,0.9667,1,1,0,0.0482,SaigonFlex UC-70,Streetwear,Everyday,2016,12,4940.962741935484,3748.214336032258,1462524.97,1109471.44,Stockout
2017-01-31,605,298,15,13,2,687.7,0.9333,1,1,0,0.0418,SaigonFlex UC-70,Streetwear,Everyday,2017,1,4940.962741935484,3748.214336032258,1472406.9,1116967.87,Stockout
2017-02-28,605,301,19,16,1,564.4,0.9667,1,1,0,0.0505,SaigonFlex UC-70,Streetwear,Everyday,2017,2,4940.962741935484,3748.214336032258,1487229.79,1128212.52,Stockout
2017-03-31,605,304,38,35,2,260.6,0.9333,1,1,0,0.1032,SaigonFlex UC-70,Streetwear,Everyday,2017,3,4940.962741935484,3748.214336032258,1502052.67,1139457.16,Stockout
2017-04-30,605,310,59,53,2,175.5,0.9333,1,1,0,0.146,SaigonFlex UC-70,Streetwear,Everyday,2017,4,4940.962741935484,3748.214336032258,1531698.45,1161946.44,Stockout
2017-05-31,605,315,56,51,2,185.3,0.9333,1,1,0,0.1393,SaigonFlex UC-70,Streetwear,Everyday,2017,5,4940.962741935484,3748.214336032258,1556403.26,1180687.52,Stockout
2017-06-30,605,323,74,66,2,146.8,0.9333,1,1,0,0.1697,SaigonFlex UC-70,Streetwear,Everyday,2017,6,4940.962741935484,3748.214336032258,1595930.97,1210673.23,Stockout
2017-07-31,605,335,67,55,2,182.7,0.9333,1,1,0,0.141,SaigonFlex UC-70,Streetwear,Everyday,2017,7,4940.962741935484,3748.214336032258,1655222.52,1255651.8,Stockout
2017-08-31,605,344,42,33,1,312.7,0.9667,1,1,0,0.0875,SaigonFlex UC-70,Streetwear,Everyday,2017,8,4940.962741935484,3748.214336032258,1699691.18,1289385.73,Stockout
2017-09-30,605,347,25,22,2,473.2,0.9333,1,1,0,0.0596,SaigonFlex UC-70,Streetwear,Everyday,2017,9,4940.962741935484,3748.214336032258,1714514.07,1300630.37,Stockout
2017-10-31,605,352,30,25,0,422.4,1.0,0,1,0,0.0663,SaigonFlex UC-70,Streetwear,Everyday,2017,10,4940.962741935484,3748.214336032258,1739218.89,1319371.45,Overstock
2017-11-30,605,354,18,16,0,663.8,1.0,0,1,0,0.0432,SaigonFlex UC-70,Streetwear,Everyday,2017,11,4940.962741935484,3748.214336032258,1749100.81,1326867.87,Overstock
2017-12-31,605,355,12,11,1,968.2,0.9667,1,1,0,0.0301,SaigonFlex UC-70,Streetwear,Everyday,2017,12,4940.962741935484,3748.214336032258,1754041.77,1330616.09,Stockout
2018-01-31,605,357,14,12,2,892.5,0.9333,1,1,0,0.0325,SaigonFlex UC-70,Streetwear,Everyday,2018,1,4940.962741935484,3748.214336032258,1763923.7,1338112.52,Stockout
2018-02-28,605,362,25,20,0,543.0,1.0,0,1,0,0.0524,SaigonFlex UC-70,Streetwear,Everyday,2018,2,4940.962741935484,3748.214336032258,1788628.51,1356853.59,Overstock
2018-03-31,605,367,31,26,1,423.5,0.9667,1,1,0,0.0662,SaigonFlex UC-70,Streetwear,Everyday,2018,3,4940.962741935484,3748.214336032258,1813333.33,1375594.66,Stockout
2018-04-30,605,380,58,45,1,253.3,0.9667,1,1,0,0.1059,SaigonFlex UC-70,Streetwear,Everyday,2018,4,4940.962741935484,3748.214336032258,1877565.84,1424321.45,Stockout
2018-05-31,605,391,61,50,1,234.6,0.9667,1,1,0,0.1134,SaigonFlex UC-70,Streetwear,Everyday,2018,5,4940.962741935484,3748.214336032258,1931916.43,1465551.81,Stockout
2018-06-30,605,399,62,54,1,221.7,0.9667,1,1,0,0.1192,SaigonFlex UC-70,Streetwear,Everyday,2018,6,4940.962741935484,3748.214336032258,1971444.13,1495537.52,Stockout
2018-07-31,605,404,52,47,0,257.9,1.0,0,1,0,0.1042,SaigonFlex UC-70,Streetwear,Everyday,2018,7,4940.962741935484,3748.214336032258,1996148.95,1514278.59,Overstock
2018-08-31,605,414,45,35,2,354.9,0.9333,1,1,0,0.078,SaigonFlex UC-70,Streetwear,Everyday,2018,8,4940.962741935484,3748.214336032258,2045558.58,1551760.74,Stockout
2018-09-30,605,418,22,18,0,696.7,1.0,0,1,0,0.0413,SaigonFlex UC-70,Streetwear,Everyday,2018,9,4940.962741935484,3748.214336032258,2065322.43,1566753.59,Overstock
2018-10-31,605,423,25,20,1,634.5,0.9667,1,1,0,0.0451,SaigonFlex UC-70,Streetwear,Everyday,2018,10,4940.962741935484,3748.214336032258,2090027.24,1585494.66,Stockout
2018-11-30,605,424,9,8,1,1590.0,0.9667,1,1,0,0.0185,SaigonFlex UC-70,Streetwear,Everyday,2018,11,4940.962741935484,3748.214336032258,2094968.2,1589242.88,Stockout
2018-12-31,605,426,14,12,0,1065.0,1.0,0,1,0,0.0274,SaigonFlex UC-70,Streetwear,Everyday,2018,12,4940.962741935484,3748.214336032258,2104850.13,1596739.31,Overstock
2019-01-31,605,427,8,7,2,1830.0,0.9333,1,1,0,0.0161,SaigonFlex UC-70,Streetwear,Everyday,2019,1,4940.962741935484,3748.214336032258,2109791.09,1600487.52,Stockout
2019-02-28,605,428,17,16,0,802.5,1.0,0,1,0,0.036,SaigonFlex UC-70,Streetwear,Everyday,2019,2,4940.962741935484,3748.214336032258,2114732.05,1604235.74,Overstock
2019-03-31,605,431,15,12,1,1077.5,0.9667,1,1,0,0.0271,SaigonFlex UC-70,Streetwear,Everyday,2019,3,4940.962741935484,3748.214336032258,2129554.94,1615480.38,Stockout
2019-04-30,605,433,24,22,2,590.5,0.9333,1,1,0,0.0484,SaigonFlex UC-70,Streetwear,Everyday,2019,4,4940.962741935484,3748.214336032258,2139436.87,1622976.81,Stockout
2019-05-31,605,436,24,21,1,622.9,0.9667,1,1,0,0.046,SaigonFlex UC-70,Streetwear,Everyday,2019,5,4940.962741935484,3748.214336032258,2154259.76,1634221.45,Stockout
2019-06-30,605,440,36,32,0,412.5,1.0,0,1,0,0.0678,SaigonFlex UC-70,Streetwear,Everyday,2019,6,4940.962741935484,3748.214336032258,2174023.61,1649214.31,Overstock
2019-07-31,605,449,43,34,0,396.2,1.0,0,1,0,0.0704,SaigonFlex UC-70,Streetwear,Everyday,2019,7,4940.962741935484,3748.214336032258,2218492.27,1682948.24,Overstock
2019-08-31,605,453,33,29,0,468.6,1.0,0,1,0,0.0602,SaigonFlex UC-70,Streetwear,Everyday,2019,8,4940.962741935484,3748.214336032258,2238256.12,1697941.09,Overstock
2019-09-30,605,455,11,9,2,1516.7,0.9333,1,1,0,0.0194,SaigonFlex UC-70,Streetwear,Everyday,2019,9,4940.962741935484,3748.214336032258,2248138.05,1705437.52,Stockout
2019-10-31,605,456,9,8,1,1710.0,0.9667,1,1,0,0.0172,SaigonFlex UC-70,Streetwear,Everyday,2019,10,4940.962741935484,3748.214336032258,2253079.01,1709185.74,Stockout
2019-11-30,605,458,10,8,0,1717.5,1.0,0,1,0,0.0172,SaigonFlex UC-70,Streetwear,Everyday,2019,11,4940.962741935484,3748.214336032258,2262960.94,1716682.17,Overstock
2019-12-31,605,459,6,5,0,2754.0,1.0,0,1,0,0.0108,SaigonFlex UC-70,Streetwear,Everyday,2019,12,4940.962741935484,3748.214336032258,2267901.9,1720430.38,Overstock
2020-01-31,605,459,3,3,0,4590.0,1.0,0,1,0,0.0065,SaigonFlex UC-70,Streetwear,Everyday,2020,1,4940.962741935484,3748.214336032258,2267901.9,1720430.38,Overstock
2020-02-29,605,460,7,6,0,2300.0,1.0,0,1,0,0.0129,SaigonFlex UC-70,Streetwear,Everyday,2020,2,4940.962741935484,3748.214336032258,2272842.86,1724178.59,Overstock
2020-03-31,605,461,6,5,0,2766.0,1.0,0,1,0,0.0107,SaigonFlex UC-70,Streetwear,Everyday,2020,3,4940.962741935484,3748.214336032258,2277783.82,1727926.81,Overstock
2020-04-30,605,463,18,16,0,868.1,1.0,0,1,0,0.0334,SaigonFlex UC-70,Streetwear,Everyday,2020,4,4940.962741935484,3748.214336032258,2287665.75,1735423.24,Overstock
2020-05-31,605,464,14,13,1,1070.8,0.9667,1,1,0,0.0273,SaigonFlex UC-70,Streetwear,Everyday,2020,5,4940.962741935484,3748.214336032258,2292606.71,1739171.45,Stockout
2020-06-30,605,464,4,4,0,3480.0,1.0,0,1,0,0.0085,SaigonFlex UC-70,Streetwear,Everyday,2020,6,4940.962741935484,3748.214336032258,2292606.71,1739171.45,Overstock
2020-07-31,605,465,8,7,1,1992.9,0.9667,1,1,0,0.0148,SaigonFlex UC-70,Streetwear,Everyday,2020,7,4940.962741935484,3748.214336032258,2297547.67,1742919.67,Stockout
2020-08-31,605,466,6,5,1,2796.0,0.9667,1,1,0,0.0106,SaigonFlex UC-70,Streetwear,Everyday,2020,8,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Stockout
2020-09-30,605,466,4,4,0,3495.0,1.0,0,1,0,0.0085,SaigonFlex UC-70,Streetwear,Everyday,2020,9,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Overstock
2020-10-31,605,466,3,3,0,4660.0,1.0,0,1,0,0.0064,SaigonFlex UC-70,Streetwear,Everyday,2020,10,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Overstock
2020-11-30,605,466,2,2,0,6990.0,1.0,0,1,0,0.0043,SaigonFlex UC-70,Streetwear,Everyday,2020,11,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Overstock
2020-12-31,605,466,1,1,2,13980.0,0.9333,1,1,0,0.0021,SaigonFlex UC-70,Streetwear,Everyday,2020,12,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Stockout
2021-01-31,605,466,3,3,1,4660.0,0.9667,1,1,0,0.0064,SaigonFlex UC-70,Streetwear,Everyday,2021,1,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Stockout
2021-02-28,605,466,1,1,0,13980.0,1.0,0,1,0,0.0021,SaigonFlex UC-70,Streetwear,Everyday,2021,2,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Overstock
2021-03-31,605,466,1,1,2,13980.0,0.9333,1,1,0,0.0021,SaigonFlex UC-70,Streetwear,Everyday,2021,3,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Stockout
2021-04-30,605,466,1,1,1,13980.0,0.9667,1,1,0,0.0021,SaigonFlex UC-70,Streetwear,Everyday,2021,4,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Stockout
2021-05-31,605,466,3,3,0,4660.0,1.0,0,1,0,0.0064,SaigonFlex UC-70,Streetwear,Everyday,2021,5,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Overstock
2021-06-30,605,466,1,1,0,13980.0,1.0,0,1,0,0.0021,SaigonFlex UC-70,Streetwear,Everyday,2021,6,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Overstock
2021-07-31,605,466,2,2,2,6990.0,0.9333,1,1,0,0.0043,SaigonFlex UC-70,Streetwear,Everyday,2021,7,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Stockout
2021-08-31,605,466,1,1,2,13980.0,0.9333,1,1,0,0.0021,SaigonFlex UC-70,Streetwear,Everyday,2021,8,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Stockout
2022-02-28,605,466,1,1,1,13980.0,0.9667,1,1,0,0.0021,SaigonFlex UC-70,Streetwear,Everyday,2022,2,4940.962741935484,3748.214336032258,2302488.64,1746667.88,Stockout
2012-07-31,606,185,69,58,1,95.7,0.9667,1,1,0,0.2387,SaigonFlex UC-71,Streetwear,Everyday,2012,7,4042.8549822064056,3552.4566728647687,747928.17,657204.48,Stockout
2012-08-31,606,198,63,50,1,118.8,0.9667,1,1,0,0.2016,SaigonFlex UC-71,Streetwear,Everyday,2012,8,4042.8549822064056,3552.4566728647687,800485.29,703386.42,Stockout
2012-09-30,606,202,38,34,2,178.2,0.9333,1,1,0,0.1441,SaigonFlex UC-71,Streetwear,Everyday,2012,9,4042.8549822064056,3552.4566728647687,816656.71,717596.25,Stockout
2012-10-31,606,212,44,34,1,187.1,0.9667,1,1,0,0.1382,SaigonFlex UC-71,Streetwear,Everyday,2012,10,4042.8549822064056,3552.4566728647687,857085.26,753120.81,Stockout
2012-11-30,606,218,41,35,2,186.9,0.9333,1,1,0,0.1383,SaigonFlex UC-71,Streetwear,Everyday,2012,11,4042.8549822064056,3552.4566728647687,881342.39,774435.55,Stockout
2012-12-31,606,224,38,32,1,210.0,0.9667,1,1,0,0.125,SaigonFlex UC-71,Streetwear,Everyday,2012,12,4042.8549822064056,3552.4566728647687,905599.52,795750.29,Stockout
2013-01-31,606,227,38,35,0,194.6,1.0,0,1,0,0.1336,SaigonFlex UC-71,Streetwear,Everyday,2013,1,4042.8549822064056,3552.4566728647687,917728.08,806407.66,Overstock
2013-02-28,606,230,32,29,0,237.9,1.0,0,1,0,0.112,SaigonFlex UC-71,Streetwear,Everyday,2013,2,4042.8549822064056,3552.4566728647687,929856.65,817065.03,Overstock
2013-03-31,606,243,70,57,2,127.9,0.9333,1,1,0,0.19,SaigonFlex UC-71,Streetwear,Everyday,2013,3,4042.8549822064056,3552.4566728647687,982413.76,863246.97,Stockout
2013-04-30,606,256,93,80,0,96.0,1.0,0,1,0,0.2381,SaigonFlex UC-71,Streetwear,Everyday,2013,4,4042.8549822064056,3552.4566728647687,1034970.88,909428.91,Overstock
2013-05-31,606,264,90,82,2,96.6,0.9333,1,1,0,0.237,SaigonFlex UC-71,Streetwear,Everyday,2013,5,4042.8549822064056,3552.4566728647687,1067313.72,937848.56,Stockout
2013-06-30,606,276,87,75,2,110.4,0.9333,1,1,0,0.2137,SaigonFlex UC-71,Streetwear,Everyday,2013,6,4042.8549822064056,3552.4566728647687,1115827.98,980478.04,Stockout
2013-07-31,606,291,75,60,2,145.5,0.9333,1,1,0,0.1709,SaigonFlex UC-71,Streetwear,Everyday,2013,7,4042.8549822064056,3552.4566728647687,1176470.8,1033764.89,Stockout
2013-08-31,606,304,103,90,0,101.3,1.0,0,1,0,0.2284,SaigonFlex UC-71,Streetwear,Everyday,2013,8,4042.8549822064056,3552.4566728647687,1229027.91,1079946.83,Overstock
2013-09-30,606,315,55,44,2,214.8,0.9333,1,1,0,0.1226,SaigonFlex UC-71,Streetwear,Everyday,2013,9,4042.8549822064056,3552.4566728647687,1273499.32,1119023.85,Stockout
2013-10-31,606,317,23,21,0,452.9,1.0,0,1,0,0.0621,SaigonFlex UC-71,Streetwear,Everyday,2013,10,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Overstock
2013-11-30,606,317,6,6,0,1585.0,1.0,0,1,0,0.0186,SaigonFlex UC-71,Streetwear,Everyday,2013,11,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Overstock
2013-12-31,606,317,5,5,0,1902.0,1.0,0,1,0,0.0155,SaigonFlex UC-71,Streetwear,Everyday,2013,12,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Overstock
2014-01-31,606,317,2,2,1,4755.0,0.9667,1,1,0,0.0063,SaigonFlex UC-71,Streetwear,Everyday,2014,1,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Stockout
2014-02-28,606,317,3,3,0,3170.0,1.0,0,1,0,0.0094,SaigonFlex UC-71,Streetwear,Everyday,2014,2,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Overstock
2014-03-31,606,317,3,3,0,3170.0,1.0,0,1,0,0.0094,SaigonFlex UC-71,Streetwear,Everyday,2014,3,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Overstock
2014-04-30,606,317,3,3,0,3170.0,1.0,0,1,0,0.0094,SaigonFlex UC-71,Streetwear,Everyday,2014,4,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Overstock
2014-05-31,606,317,1,1,1,9510.0,0.9667,1,1,0,0.0031,SaigonFlex UC-71,Streetwear,Everyday,2014,5,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Stockout
2014-07-31,606,317,3,3,1,3170.0,0.9667,1,1,0,0.0094,SaigonFlex UC-71,Streetwear,Everyday,2014,7,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Stockout
2014-10-31,606,317,1,1,1,9510.0,0.9667,1,1,0,0.0031,SaigonFlex UC-71,Streetwear,Everyday,2014,10,4042.8549822064056,3552.4566728647687,1281585.03,1126128.77,Stockout
2017-01-31,607,3,1,1,2,90.0,0.9333,1,0,0,0.25,SaigonFlex UC-72,Streetwear,Everyday,2017,1,11408.04,7676.470116,34224.12,23029.41,Stockout
2017-02-28,607,3,1,1,0,90.0,1.0,0,0,0,0.25,SaigonFlex UC-72,Streetwear,Everyday,2017,2,11408.04,7676.470116,34224.12,23029.41,Healthy
2012-08-31,608,9,3,3,2,90.0,0.9333,1,0,0,0.25,SaigonFlex UC-73,Streetwear,Everyday,2012,8,11699.1,11114.145,105291.9,100027.3,Stockout
2012-09-30,608,9,3,3,1,90.0,0.9667,1,0,0,0.25,SaigonFlex UC-73,Streetwear,Everyday,2012,9,11699.1,11114.145,105291.9,100027.3,Stockout
2012-10-31,608,9,1,1,2,270.0,0.9333,1,1,0,0.1,SaigonFlex UC-73,Streetwear,Everyday,2012,10,11699.1,11114.145,105291.9,100027.3,Stockout
2012-11-30,608,9,4,4,1,67.5,0.9667,1,0,0,0.3077,SaigonFlex UC-73,Streetwear,Everyday,2012,11,11699.1,11114.145,105291.9,100027.3,Stockout
2012-12-31,608,10,5,4,1,75.0,0.9667,1,0,0,0.2857,SaigonFlex UC-73,Streetwear,Everyday,2012,12,11699.1,11114.145,116991.0,111141.45,Stockout
2013-01-31,608,10,1,1,1,300.0,0.9667,1,1,0,0.0909,SaigonFlex UC-73,Streetwear,Everyday,2013,1,11699.1,11114.145,116991.0,111141.45,Stockout
2013-02-28,608,11,7,6,2,55.0,0.9333,1,0,0,0.3529,SaigonFlex UC-73,Streetwear,Everyday,2013,2,11699.1,11114.145,128690.1,122255.6,Stockout
2013-03-31,608,11,6,6,1,55.0,0.9667,1,0,0,0.3529,SaigonFlex UC-73,Streetwear,Everyday,2013,3,11699.1,11114.145,128690.1,122255.6,Stockout
2013-04-30,608,12,9,8,0,45.0,1.0,0,0,0,0.4,SaigonFlex UC-73,Streetwear,Everyday,2013,4,11699.1,11114.145,140389.2,133369.74,Healthy
2013-05-31,608,12,6,6,1,60.0,0.9667,1,0,0,0.3333,SaigonFlex UC-73,Streetwear,Everyday,2013,5,11699.1,11114.145,140389.2,133369.74,Stockout
2013-06-30,608,13,9,8,2,48.8,0.9333,1,0,0,0.381,SaigonFlex UC-73,Streetwear,Everyday,2013,6,11699.1,11114.145,152088.3,144483.88,Stockout
2013-07-31,608,15,13,11,0,40.9,1.0,0,0,0,0.4231,SaigonFlex UC-73,Streetwear,Everyday,2013,7,11699.1,11114.145,175486.5,166712.18,Healthy
2013-08-31,608,15,3,3,1,150.0,0.9667,1,1,0,0.1667,SaigonFlex UC-73,Streetwear,Everyday,2013,8,11699.1,11114.145,175486.5,166712.18,Stockout
2013-09-30,608,15,1,1,1,450.0,0.9667,1,1,0,0.0625,SaigonFlex UC-73,Streetwear,Everyday,2013,9,11699.1,11114.145,175486.5,166712.18,Stockout
2013-10-31,608,15,1,1,0,450.0,1.0,0,1,0,0.0625,SaigonFlex UC-73,Streetwear,Everyday,2013,10,11699.1,11114.145,175486.5,166712.18,Overstock
2012-07-31,609,236,92,72,2,98.3,0.9333,1,1,0,0.2338,SaigonFlex UC-74,Streetwear,Everyday,2012,7,10426.571033557047,8987.704230926174,2460670.76,2121098.2,Stockout
2012-08-31,609,244,65,57,1,128.4,0.9667,1,1,0,0.1894,SaigonFlex UC-74,Streetwear,Everyday,2012,8,10426.571033557047,8987.704230926174,2544083.33,2192999.83,Stockout
2012-09-30,609,250,51,45,1,166.7,0.9667,1,1,0,0.1525,SaigonFlex UC-74,Streetwear,Everyday,2012,9,10426.571033557047,8987.704230926174,2606642.76,2246926.06,Stockout
2012-10-31,609,255,48,43,0,177.9,1.0,0,1,0,0.1443,SaigonFlex UC-74,Streetwear,Everyday,2012,10,10426.571033557047,8987.704230926174,2658775.61,2291864.58,Overstock
2012-11-30,609,260,50,45,1,173.3,0.9667,1,1,0,0.1475,SaigonFlex UC-74,Streetwear,Everyday,2012,11,10426.571033557047,8987.704230926174,2710908.47,2336803.1,Stockout
2012-12-31,609,267,40,33,1,242.7,0.9667,1,1,0,0.11,SaigonFlex UC-74,Streetwear,Everyday,2012,12,10426.571033557047,8987.704230926174,2783894.47,2399717.03,Stockout
2013-01-31,609,272,33,28,2,291.4,0.9333,1,1,0,0.0933,SaigonFlex UC-74,Streetwear,Everyday,2013,1,10426.571033557047,8987.704230926174,2836027.32,2444655.55,Stockout
2013-02-28,609,278,45,39,2,213.8,0.9333,1,1,0,0.123,SaigonFlex UC-74,Streetwear,Everyday,2013,2,10426.571033557047,8987.704230926174,2898586.75,2498581.78,Stockout
2013-03-31,609,287,48,39,1,220.8,0.9667,1,1,0,0.1196,SaigonFlex UC-74,Streetwear,Everyday,2013,3,10426.571033557047,8987.704230926174,2992425.89,2579471.11,Stockout
2013-04-30,609,294,65,58,1,152.1,0.9667,1,1,0,0.1648,SaigonFlex UC-74,Streetwear,Everyday,2013,4,10426.571033557047,8987.704230926174,3065411.88,2642385.04,Stockout
2013-05-31,609,313,92,73,1,128.6,0.9667,1,1,0,0.1891,SaigonFlex UC-74,Streetwear,Everyday,2013,5,10426.571033557047,8987.704230926174,3263516.73,2813151.42,Stockout
2013-06-30,609,319,62,56,2,170.9,0.9333,1,1,0,0.1493,SaigonFlex UC-74,Streetwear,Everyday,2013,6,10426.571033557047,8987.704230926174,3326076.16,2867077.65,Stockout
2013-07-31,609,333,66,52,2,192.1,0.9333,1,1,0,0.1351,SaigonFlex UC-74,Streetwear,Everyday,2013,7,10426.571033557047,8987.704230926174,3472048.15,2992905.51,Stockout
2013-08-31,609,337,42,38,1,266.1,0.9667,1,1,0,0.1013,SaigonFlex UC-74,Streetwear,Everyday,2013,8,10426.571033557047,8987.704230926174,3513754.44,3028856.33,Stockout
2013-09-30,609,342,32,27,1,380.0,0.9667,1,1,0,0.0732,SaigonFlex UC-74,Streetwear,Everyday,2013,9,10426.571033557047,8987.704230926174,3565887.29,3073794.85,Stockout
2013-10-31,609,347,38,33,2,315.5,0.9333,1,1,0,0.0868,SaigonFlex UC-74,Streetwear,Everyday,2013,10,10426.571033557047,8987.704230926174,3618020.15,3118733.37,Stockout
2013-11-30,609,350,30,27,0,388.9,1.0,0,1,0,0.0716,SaigonFlex UC-74,Streetwear,Everyday,2013,11,10426.571033557047,8987.704230926174,3649299.86,3145696.48,Overstock
2013-12-31,609,357,35,28,0,382.5,1.0,0,1,0,0.0727,SaigonFlex UC-74,Streetwear,Everyday,2013,12,10426.571033557047,8987.704230926174,3722285.86,3208610.41,Overstock
2014-01-31,609,362,41,36,0,301.7,1.0,0,1,0,0.0905,SaigonFlex UC-74,Streetwear,Everyday,2014,1,10426.571033557047,8987.704230926174,3774418.71,3253548.93,Overstock
2014-02-28,609,365,34,31,1,353.2,0.9667,1,1,0,0.0783,SaigonFlex UC-74,Streetwear,Everyday,2014,2,10426.571033557047,8987.704230926174,3805698.43,3280512.04,Stockout
2014-03-31,609,375,63,53,2,212.3,0.9333,1,1,0,0.1238,SaigonFlex UC-74,Streetwear,Everyday,2014,3,10426.571033557047,8987.704230926174,3909964.14,3370389.09,Stockout
2014-04-30,609,393,100,82,0,143.8,1.0,0,1,0,0.1726,SaigonFlex UC-74,Streetwear,Everyday,2014,4,10426.571033557047,8987.704230926174,4097642.42,3532167.76,Overstock
2014-05-31,609,404,84,73,1,166.0,0.9667,1,1,0,0.153,SaigonFlex UC-74,Streetwear,Everyday,2014,5,10426.571033557047,8987.704230926174,4212334.7,3631032.51,Stockout
2014-06-30,609,420,76,60,2,210.0,0.9333,1,1,0,0.125,SaigonFlex UC-74,Streetwear,Everyday,2014,6,10426.571033557047,8987.704230926174,4379159.83,3774835.78,Stockout
2014-07-31,609,442,104,82,1,161.7,0.9667,1,1,0,0.1565,SaigonFlex UC-74,Streetwear,Everyday,2014,7,10426.571033557047,8987.704230926174,4608544.4,3972565.27,Stockout
2014-08-31,609,456,71,57,1,240.0,0.9667,1,1,0,0.1111,SaigonFlex UC-74,Streetwear,Everyday,2014,8,10426.571033557047,8987.704230926174,4754516.39,4098393.13,Stockout
2014-09-30,609,460,31,27,1,511.1,0.9667,1,1,0,0.0554,SaigonFlex UC-74,Streetwear,Everyday,2014,9,10426.571033557047,8987.704230926174,4796222.68,4134343.95,Stockout
2014-10-31,609,464,34,30,1,464.0,0.9667,1,1,0,0.0607,SaigonFlex UC-74,Streetwear,Everyday,2014,10,10426.571033557047,8987.704230926174,4837928.96,4170294.76,Stockout
2014-11-30,609,467,22,19,0,737.4,1.0,0,1,0,0.0391,SaigonFlex UC-74,Streetwear,Everyday,2014,11,10426.571033557047,8987.704230926174,4869208.67,4197257.88,Overstock
2014-12-31,609,473,37,31,2,457.7,0.9333,1,1,0,0.0615,SaigonFlex UC-74,Streetwear,Everyday,2014,12,10426.571033557047,8987.704230926174,4931768.1,4251184.1,Stockout
2015-01-31,609,474,12,11,0,1292.7,1.0,0,1,0,0.0227,SaigonFlex UC-74,Streetwear,Everyday,2015,1,10426.571033557047,8987.704230926174,4942194.67,4260171.81,Overstock
2015-02-28,609,477,27,24,2,596.2,0.9333,1,1,0,0.0479,SaigonFlex UC-74,Streetwear,Everyday,2015,2,10426.571033557047,8987.704230926174,4973474.38,4287134.92,Stockout
