customer_id,zip,city,signup_date,gender,age_group,acquisition_channel,last_order_date,first_order_date,frequency,monetary,avg_order_value,recency_days,tenure_days,R_score,F_score,M_score,RFM_score,rfm_segment,region,signup_year,signup_month,signup_ym
50796,27612,Lao Cai,2021-07-10,Male,25-34,paid_search,2021-12-10,2013-08-01,13,387664.45,29820.34,387.0,3440.0,4.0,5.0,5.0,455.0,Champions,East,2021,7,2021-07
50797,27612,Lao Cai,2020-07-15,Female,25-34,organic_search,2018-09-25,2014-09-30,5,104370.6,20874.12,1559.0,3015.0,2.0,3.0,3.0,233.0,At Risk,East,2020,7,2020-07
50798,27613,Lao Cai,2020-10-08,Non-binary,55+,email_campaign,2022-06-03,2012-07-06,19,351048.88,18476.26,212.0,3831.0,5.0,5.0,5.0,555.0,Champions,East,2020,10,2020-10
50799,27613,Lao Cai,2016-10-20,Male,25-34,organic_search,2019-02-06,2012-10-17,16,229789.76,14361.86,1425.0,3728.0,3.0,5.0,4.0,354.0,Loyal Customers,East,2016,10,2016-10
50800,27613,Lao Cai,2018-09-20,Male,35-44,social_media,2018-06-22,2012-08-10,11,193670.56,17606.41,1654.0,3796.0,2.0,5.0,4.0,254.0,At Risk,East,2018,9,2018-09
50801,27613,Lao Cai,2022-01-15,Male,35-44,paid_search,2022-07-15,2013-08-06,9,157679.9,17519.99,170.0,3435.0,5.0,4.0,4.0,544.0,Champions,East,2022,1,2022-01
50802,27613,Lao Cai,2022-07-16,Female,45-54,email_campaign,2018-12-16,2013-05-16,7,165837.67,23691.1,1477.0,3517.0,2.0,4.0,4.0,244.0,At Risk,East,2022,7,2022-07
50804,27614,Ninh Binh,2019-02-06,Male,55+,organic_search,2022-11-19,2014-10-12,15,271820.03,18121.34,43.0,3003.0,5.0,5.0,5.0,555.0,Champions,East,2019,2,2019-02
50805,27614,Ninh Binh,2015-06-11,Male,25-34,organic_search,2021-08-15,2013-08-03,14,292766.45,20911.89,504.0,3438.0,4.0,5.0,5.0,455.0,Champions,East,2015,6,2015-06
50806,27614,Ninh Binh,2022-09-09,Female,45-54,paid_search,2022-10-17,2012-07-06,12,512474.33,42706.19,76.0,3831.0,5.0,5.0,5.0,555.0,Champions,East,2022,9,2022-09
50807,27614,Ninh Binh,2022-10-07,Non-binary,35-44,social_media,2021-03-18,2012-12-28,14,345144.59,24653.18,654.0,3656.0,4.0,5.0,5.0,455.0,Champions,East,2022,10,2022-10
50809,27615,Lao Cai,2020-03-01,Female,18-24,organic_search,2021-07-09,2012-11-15,9,99912.02,11101.34,541.0,3699.0,4.0,4.0,3.0,443.0,Champions,East,2020,3,2020-03
50810,27615,Lao Cai,2021-06-20,Female,35-44,social_media,2020-09-20,2013-05-01,9,166690.01,18521.11,833.0,3532.0,3.0,4.0,4.0,344.0,Loyal Customers,East,2021,6,2021-06
50811,27615,Lao Cai,2015-12-08,Female,18-24,paid_search,2021-06-02,2013-04-18,14,630478.72,45034.19,578.0,3545.0,4.0,5.0,5.0,455.0,Champions,East,2015,12,2015-12
50813,27616,Son Tay,2021-12-18,Female,55+,paid_search,2022-10-04,2016-04-28,9,224624.82,24958.31,89.0,2439.0,5.0,4.0,4.0,544.0,Champions,East,2021,12,2021-12
50814,27616,Son Tay,2022-10-14,Male,25-34,social_media,2022-10-27,2013-06-18,13,292456.49,22496.65,66.0,3484.0,5.0,5.0,5.0,555.0,Champions,East,2022,10,2022-10
50815,27616,Son Tay,2017-07-17,Male,45-54,organic_search,2021-02-24,2013-02-24,5,103641.89,20728.38,676.0,3598.0,4.0,3.0,3.0,433.0,Loyal Customers,East,2017,7,2017-07
50818,27617,Son Tay,2021-11-07,Female,18-24,email_campaign,2021-07-20,2013-04-14,4,98264.18,24566.04,530.0,3549.0,4.0,3.0,3.0,433.0,Loyal Customers,East,2021,11,2021-11
50819,27617,Son Tay,2020-04-28,Male,45-54,paid_search,2018-10-07,2012-12-24,4,82242.52,20560.63,1547.0,3660.0,2.0,3.0,3.0,233.0,At Risk,East,2020,4,2020-04
50820,27617,Son Tay,2020-09-23,Female,25-34,email_campaign,2018-05-31,2013-11-02,4,83418.09,20854.52,1676.0,3347.0,2.0,3.0,3.0,233.0,At Risk,East,2020,9,2020-09
50821,27617,Son Tay,2014-08-24,Female,18-24,email_campaign,2022-10-21,2014-08-02,9,141890.85,15765.65,72.0,3074.0,5.0,4.0,4.0,544.0,Champions,East,2014,8,2014-08
50824,27619,Viet Tri,2016-01-17,Female,25-34,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2016,1,2016-01
50825,27619,Viet Tri,2020-12-22,Female,55+,paid_search,2022-06-19,2022-06-19,1,25162.72,25162.72,196.0,196.0,5.0,1.0,2.0,512.0,New Customers,East,2020,12,2020-12
50826,27619,Viet Tri,2022-10-08,Female,25-34,direct,,,0,0.0,,,,,,,,Never Purchased,East,2022,10,2022-10
50827,27619,Viet Tri,2022-05-14,Male,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,5,2022-05
50828,27640,Son Tay,2021-09-16,Male,25-34,organic_search,2017-02-05,2017-02-05,1,26705.3,26705.3,2156.0,2156.0,2.0,1.0,2.0,212.0,Lost,East,2021,9,2021-09
50829,27640,Son Tay,2022-06-09,Male,18-24,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,6,2022-06
50830,27640,Son Tay,2021-10-03,Male,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2021,10,2021-10
50831,27640,Son Tay,2013-07-16,Female,25-34,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2013,7,2013-07
50832,27640,Son Tay,2020-12-08,Male,55+,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,12,2020-12
50833,27658,Cam Pha,2017-12-04,Male,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2017,12,2017-12
50837,27658,Cam Pha,2019-09-01,Female,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2019,9,2019-09
50838,27701,Ninh Binh,2020-02-15,Male,25-34,paid_search,2018-05-23,2013-05-31,3,49220.13,16406.71,1684.0,3502.0,2.0,3.0,2.0,232.0,At Risk,East,2020,2,2020-02
50839,27701,Ninh Binh,2021-05-30,Female,25-34,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2021,5,2021-05
50840,27701,Ninh Binh,2021-02-21,Male,35-44,paid_search,2017-04-15,2015-05-08,3,54394.13,18131.38,2087.0,2795.0,2.0,3.0,2.0,232.0,At Risk,East,2021,2,2021-02
50842,27701,Ninh Binh,2021-07-11,Male,25-34,organic_search,2021-04-26,2015-04-01,3,50445.33,16815.11,615.0,2832.0,4.0,3.0,2.0,432.0,Loyal Customers,East,2021,7,2021-07
50843,27703,Thai Nguyen,2021-03-20,Female,25-34,organic_search,2021-09-23,2012-12-17,15,415021.54,27668.1,465.0,3667.0,4.0,5.0,5.0,455.0,Champions,East,2021,3,2021-03
50844,27703,Thai Nguyen,2015-04-30,Male,35-44,direct,2021-04-05,2012-07-18,10,274844.14,27484.41,636.0,3819.0,4.0,4.0,5.0,445.0,Champions,East,2015,4,2015-04
50845,27703,Thai Nguyen,2019-09-05,Female,18-24,paid_search,2020-05-14,2012-08-15,16,341100.4,21318.78,962.0,3791.0,3.0,5.0,5.0,355.0,Loyal Customers,East,2019,9,2019-09
50846,27703,Thai Nguyen,2020-01-08,Female,45-54,social_media,2021-12-20,2012-08-29,17,314451.61,18497.15,377.0,3777.0,4.0,5.0,5.0,455.0,Champions,East,2020,1,2020-01
50847,27703,Thai Nguyen,2021-10-26,Female,35-44,paid_search,2019-05-04,2012-07-24,14,315520.74,22537.2,1338.0,3813.0,3.0,5.0,5.0,355.0,Loyal Customers,East,2021,10,2021-10
50848,27704,Hanoi,2016-04-21,Female,18-24,organic_search,2022-07-11,2013-04-29,7,176664.28,25237.75,174.0,3534.0,5.0,4.0,4.0,544.0,Champions,East,2016,4,2016-04
50849,27704,Hanoi,2022-09-05,Female,25-34,paid_search,2019-11-13,2012-07-27,10,218767.64,21876.76,1145.0,3810.0,3.0,4.0,4.0,344.0,Loyal Customers,East,2022,9,2022-09
50850,27704,Hanoi,2021-06-21,Female,25-34,social_media,2022-09-11,2012-07-27,13,186031.78,14310.14,112.0,3810.0,5.0,5.0,4.0,554.0,Champions,East,2021,6,2021-06
50851,27704,Hanoi,2021-05-30,Male,18-24,referral,2022-12-18,2016-11-04,2,75148.88,37574.44,14.0,2249.0,5.0,2.0,3.0,523.0,New Customers,East,2021,5,2021-05
50852,27704,Hanoi,2016-12-21,Female,35-44,paid_search,2022-03-20,2014-11-14,8,233180.06,29147.51,287.0,2970.0,4.0,4.0,4.0,444.0,Champions,East,2016,12,2016-12
50853,27705,Viet Tri,2022-08-02,Male,35-44,organic_search,2022-08-17,2012-07-17,11,339323.42,30847.58,137.0,3820.0,5.0,5.0,5.0,555.0,Champions,East,2022,8,2022-08
50854,27705,Viet Tri,2020-06-16,Male,35-44,email_campaign,2020-08-13,2013-12-27,3,14051.59,4683.86,871.0,3292.0,3.0,3.0,1.0,331.0,Loyal Customers,East,2020,6,2020-06
50855,27705,Viet Tri,2020-06-01,Male,35-44,organic_search,2020-09-22,2013-12-25,14,330990.84,23642.2,831.0,3294.0,3.0,5.0,5.0,355.0,Loyal Customers,East,2020,6,2020-06
50856,27705,Viet Tri,2014-01-21,Female,25-34,organic_search,2021-12-04,2012-09-16,8,217195.86,27149.48,393.0,3759.0,4.0,4.0,4.0,444.0,Champions,East,2014,1,2014-01
50859,27707,Ha Long,2020-02-23,Female,45-54,social_media,2021-08-03,2013-04-22,7,111685.42,15955.06,516.0,3541.0,4.0,4.0,3.0,443.0,Champions,East,2020,2,2020-02
50861,27707,Ha Long,2019-06-15,Female,45-54,organic_search,2021-06-28,2012-07-10,16,262173.32,16385.83,552.0,3827.0,4.0,5.0,4.0,454.0,Champions,East,2019,6,2019-06
50865,27708,Thai Nguyen,2022-09-14,Female,18-24,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2022,9,2022-09
50866,27708,Thai Nguyen,2019-08-15,Female,55+,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2019,8,2019-08
50867,27708,Thai Nguyen,2021-08-29,Female,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2021,8,2021-08
50868,27710,Hanoi,2020-04-25,Female,55+,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,4,2020-04
50870,27710,Hanoi,2021-09-08,Male,18-24,referral,,,0,0.0,,,,,,,,Never Purchased,East,2021,9,2021-09
50872,27710,Hanoi,2020-10-03,Male,55+,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2020,10,2020-10
50873,27712,Lao Cai,2020-09-07,Male,25-34,email_campaign,2022-10-19,2013-07-23,11,354954.91,32268.63,74.0,3449.0,5.0,5.0,5.0,555.0,Champions,East,2020,9,2020-09
50874,27712,Lao Cai,2022-05-25,Male,55+,organic_search,2021-05-26,2012-08-17,6,55839.28,9306.55,585.0,3789.0,4.0,4.0,2.0,442.0,Champions,East,2022,5,2022-05
50876,27712,Lao Cai,2021-11-23,Male,35-44,organic_search,2022-06-09,2012-09-30,11,391354.41,35577.67,206.0,3745.0,5.0,5.0,5.0,555.0,Champions,East,2021,11,2021-11
50877,27712,Lao Cai,2013-07-29,Male,35-44,paid_search,2021-05-30,2012-08-30,8,250677.27,31334.66,581.0,3776.0,4.0,4.0,4.0,444.0,Champions,East,2013,7,2013-07
50879,27713,Ha Long,2019-01-20,Female,45-54,paid_search,2022-07-21,2013-09-17,11,244763.21,22251.2,164.0,3393.0,5.0,5.0,4.0,554.0,Champions,East,2019,1,2019-01
50880,27713,Ha Long,2022-09-12,Male,18-24,organic_search,2019-08-01,2013-02-15,8,183936.76,22992.1,1249.0,3607.0,3.0,4.0,4.0,344.0,Loyal Customers,East,2022,9,2022-09
50881,27713,Ha Long,2020-01-09,Female,55+,social_media,2018-02-12,2013-04-30,10,154749.9,15474.99,1784.0,3533.0,2.0,4.0,4.0,244.0,At Risk,East,2020,1,2020-01
50882,27713,Ha Long,2016-07-26,Male,35-44,social_media,2017-09-06,2012-07-10,9,297417.63,33046.4,1943.0,3827.0,2.0,4.0,5.0,245.0,At Risk,East,2016,7,2016-07
50883,27717,Viet Tri,2022-02-14,Female,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,2,2022-02
50884,27717,Viet Tri,2018-03-26,Male,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,3,2018-03
50885,27717,Viet Tri,2020-08-13,Male,25-34,paid_search,2012-08-10,2012-08-10,1,23343.04,23343.04,3796.0,3796.0,1.0,1.0,2.0,112.0,Lost,East,2020,8,2020-08
50887,27717,Viet Tri,2017-12-03,Female,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2017,12,2017-12
50888,27722,Hanoi,2018-02-11,Female,35-44,social_media,2019-04-03,2019-04-02,2,15350.36,7675.18,1369.0,1370.0,3.0,2.0,1.0,321.0,About To Sleep,East,2018,2,2018-02
50889,27722,Hanoi,2020-07-20,Male,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2020,7,2020-07
50890,27722,Hanoi,2018-08-25,Male,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,8,2018-08
50891,27722,Hanoi,2015-10-30,Male,45-54,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2015,10,2015-10
50892,27722,Hanoi,2022-03-10,Male,18-24,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2022,3,2022-03
50893,27801,Cam Pha,2017-03-31,Female,25-34,organic_search,2021-07-14,2013-02-25,8,74883.22,9360.4,536.0,3597.0,4.0,4.0,3.0,443.0,Champions,East,2017,3,2017-03
50894,27801,Cam Pha,2020-10-30,Male,45-54,direct,2022-05-20,2013-07-04,7,176611.89,25230.27,226.0,3468.0,5.0,4.0,4.0,544.0,Champions,East,2020,10,2020-10
50895,27801,Cam Pha,2020-11-03,Female,25-34,direct,2019-12-16,2013-02-26,10,145555.94,14555.59,1112.0,3596.0,3.0,4.0,4.0,344.0,Loyal Customers,East,2020,11,2020-11
50897,27801,Cam Pha,2020-05-17,Female,55+,organic_search,2022-12-09,2014-05-20,7,77582.98,11083.28,23.0,3148.0,5.0,4.0,3.0,543.0,Champions,East,2020,5,2020-05
50898,27802,Hanoi,2020-05-10,Male,35-44,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,5,2020-05
50899,27802,Hanoi,2022-01-14,Male,45-54,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,1,2022-01
50900,27802,Hanoi,2021-03-24,Female,45-54,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2021,3,2021-03
50902,27802,Hanoi,2018-05-25,Female,55+,email_campaign,2014-01-24,2014-01-24,1,8679.47,8679.47,3264.0,3264.0,1.0,1.0,1.0,111.0,Lost,East,2018,5,2018-05
50903,27803,Cam Pha,2019-12-08,Male,25-34,organic_search,2022-04-07,2013-03-05,7,165765.98,23680.85,269.0,3589.0,4.0,4.0,4.0,444.0,Champions,East,2019,12,2019-12
50904,27803,Cam Pha,2022-10-12,Female,25-34,social_media,2022-07-26,2013-07-01,18,217198.82,12066.6,159.0,3471.0,5.0,5.0,4.0,554.0,Champions,East,2022,10,2022-10
50905,27803,Cam Pha,2022-11-11,Female,45-54,organic_search,2021-03-20,2014-01-08,8,179850.3,22481.29,652.0,3280.0,4.0,4.0,4.0,444.0,Champions,East,2022,11,2022-11
50906,27803,Cam Pha,2016-12-07,Female,25-34,paid_search,2022-08-29,2013-12-04,9,172239.09,19137.68,125.0,3315.0,5.0,4.0,4.0,544.0,Champions,East,2016,12,2016-12
50910,27804,Thai Nguyen,2016-08-09,Male,18-24,paid_search,2021-07-02,2013-03-10,10,247548.69,24754.87,548.0,3584.0,4.0,4.0,4.0,444.0,Champions,East,2016,8,2016-08
50911,27804,Thai Nguyen,2018-03-28,Female,45-54,organic_search,2022-09-28,2012-09-07,19,517963.99,27261.26,95.0,3768.0,5.0,5.0,5.0,555.0,Champions,East,2018,3,2018-03
50912,27804,Thai Nguyen,2012-09-13,Female,25-34,email_campaign,2021-10-06,2013-05-01,12,252090.55,21007.55,452.0,3532.0,4.0,5.0,4.0,454.0,Champions,East,2012,9,2012-09
50913,27805,Viet Tri,2019-03-18,Female,45-54,direct,2021-09-08,2012-12-20,2,13449.19,6724.6,480.0,3664.0,4.0,2.0,1.0,421.0,New Customers,East,2019,3,2019-03
50915,27805,Viet Tri,2022-04-24,Female,45-54,organic_search,2019-11-18,2019-11-18,1,6207.36,6207.36,1140.0,1140.0,3.0,1.0,1.0,311.0,About To Sleep,East,2022,4,2022-04
50916,27805,Viet Tri,2021-07-21,Female,25-34,organic_search,2013-06-11,2012-12-20,2,6195.81,3097.9,3491.0,3664.0,1.0,2.0,1.0,121.0,Lost,East,2021,7,2021-07
50918,27806,Lao Cai,2020-11-28,Male,18-24,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,11,2020-11
50924,27807,Bac Giang,2021-08-03,Male,25-34,paid_search,2021-08-27,2012-12-17,6,61820.26,10303.38,492.0,3667.0,4.0,4.0,3.0,443.0,Champions,East,2021,8,2021-08
50926,27807,Bac Giang,2019-03-24,Female,25-34,paid_search,2019-05-11,2018-05-22,2,46314.81,23157.4,1331.0,1685.0,3.0,2.0,2.0,322.0,About To Sleep,East,2019,3,2019-03
50927,27807,Bac Giang,2022-11-02,Non-binary,35-44,paid_search,2020-06-03,2013-11-24,7,50590.73,7227.25,942.0,3325.0,3.0,4.0,2.0,342.0,Loyal Customers,East,2022,11,2022-11
50929,27808,Uong Bi,2019-11-23,Male,18-24,email_campaign,2017-06-10,2017-06-10,1,4940.02,4940.02,2031.0,2031.0,2.0,1.0,1.0,211.0,Lost,East,2019,11,2019-11
50930,27808,Uong Bi,2022-11-15,Female,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,11,2022-11
50931,27808,Uong Bi,2014-12-11,Female,25-34,organic_search,2016-09-01,2016-09-01,1,5138.94,5138.94,2313.0,2313.0,1.0,1.0,1.0,111.0,Lost,East,2014,12,2014-12
50932,27808,Uong Bi,2021-01-14,Female,35-44,social_media,2018-10-16,2016-09-11,2,72838.65,36419.32,1538.0,2303.0,2.0,2.0,3.0,223.0,Lost,East,2021,1,2021-01
50933,27809,Uong Bi,2017-10-21,Male,45-54,organic_search,2022-08-28,2014-01-01,2,14825.06,7412.53,126.0,3287.0,5.0,2.0,1.0,521.0,New Customers,East,2017,10,2017-10
50935,27809,Uong Bi,2014-03-30,Female,18-24,direct,2014-07-01,2014-07-01,1,5469.27,5469.27,3106.0,3106.0,1.0,1.0,1.0,111.0,Lost,East,2014,3,2014-03
50936,27809,Uong Bi,2021-09-02,Male,45-54,paid_search,2015-04-03,2015-04-03,1,11428.47,11428.47,2830.0,2830.0,1.0,1.0,1.0,111.0,Lost,East,2021,9,2021-09
50937,27809,Uong Bi,2021-07-16,Female,35-44,paid_search,2016-05-12,2013-04-29,2,52818.75,26409.38,2425.0,3534.0,1.0,2.0,2.0,122.0,Lost,East,2021,7,2021-07
50938,27810,Son Tay,2015-04-12,Non-binary,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2015,4,2015-04
50939,27810,Son Tay,2022-06-03,Non-binary,35-44,social_media,2021-12-14,2021-12-14,1,12591.24,12591.24,383.0,383.0,4.0,1.0,1.0,411.0,New Customers,East,2022,6,2022-06
50940,27810,Son Tay,2021-09-10,Male,55+,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2021,9,2021-09
50941,27810,Son Tay,2022-08-27,Male,25-34,paid_search,2016-05-02,2015-12-09,2,76582.67,38291.34,2435.0,2580.0,1.0,2.0,3.0,123.0,Lost,East,2022,8,2022-08
50942,27810,Son Tay,2020-01-30,Female,18-24,organic_search,2018-04-02,2016-12-20,2,14817.61,7408.8,1735.0,2203.0,2.0,2.0,1.0,221.0,Lost,East,2020,1,2020-01
50943,27812,Nam Dinh,2017-06-07,Male,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2017,6,2017-06
50944,27812,Nam Dinh,2022-03-04,Non-binary,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,3,2022-03
50945,27812,Nam Dinh,2015-08-12,Female,25-34,organic_search,2021-03-28,2021-03-28,1,18520.84,18520.84,644.0,644.0,4.0,1.0,1.0,411.0,New Customers,East,2015,8,2015-08
50946,27812,Nam Dinh,2022-10-05,Female,35-44,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,10,2022-10
50947,27812,Nam Dinh,2017-12-07,Male,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2017,12,2017-12
50948,27813,Bac Ninh,2018-12-04,Female,25-34,direct,,,0,0.0,,,,,,,,Never Purchased,East,2018,12,2018-12
50949,27813,Bac Ninh,2021-11-17,Female,35-44,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2021,11,2021-11
50950,27813,Bac Ninh,2021-05-19,Female,25-34,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2021,5,2021-05
50951,27813,Bac Ninh,2020-10-08,Male,18-24,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2020,10,2020-10
50953,27814,Phu Ly,2020-06-04,Male,55+,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,6,2020-06
50954,27814,Phu Ly,2021-12-26,Male,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2021,12,2021-12
50956,27814,Phu Ly,2018-09-06,Female,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,9,2018-09
50957,27814,Phu Ly,2022-10-09,Non-binary,25-34,paid_search,2015-10-27,2015-10-27,1,13950.91,13950.91,2623.0,2623.0,1.0,1.0,1.0,111.0,Lost,East,2022,10,2022-10
50958,27816,Nam Dinh,2020-09-25,Male,35-44,organic_search,2015-06-30,2015-06-30,1,5084.62,5084.62,2742.0,2742.0,1.0,1.0,1.0,111.0,Lost,East,2020,9,2020-09
50959,27816,Nam Dinh,2016-03-09,Non-binary,45-54,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2016,3,2016-03
50960,27816,Nam Dinh,2020-04-17,Female,45-54,organic_search,2017-10-07,2017-10-07,1,50620.22,50620.22,1912.0,1912.0,2.0,1.0,2.0,212.0,Lost,East,2020,4,2020-04
50961,27816,Nam Dinh,2022-12-23,Male,18-24,social_media,2016-11-08,2016-11-08,1,30403.65,30403.65,2245.0,2245.0,2.0,1.0,2.0,212.0,Lost,East,2022,12,2022-12
50962,27816,Nam Dinh,2018-10-09,Female,25-34,organic_search,2017-04-03,2015-05-27,3,83996.8,27998.93,2099.0,2776.0,2.0,3.0,3.0,233.0,At Risk,East,2018,10,2018-10
50963,27817,Hai Phong,2021-02-01,Male,25-34,paid_search,2022-11-16,2015-05-25,2,113341.48,56670.74,46.0,2778.0,5.0,2.0,3.0,523.0,New Customers,East,2021,2,2021-02
50964,27817,Hai Phong,2019-01-13,Male,18-24,email_campaign,2013-06-12,2013-06-12,1,45372.72,45372.72,3490.0,3490.0,1.0,1.0,2.0,112.0,Lost,East,2019,1,2019-01
50965,27817,Hai Phong,2021-07-26,Female,35-44,email_campaign,2021-06-23,2013-05-29,5,129654.99,25931.0,557.0,3504.0,4.0,3.0,4.0,434.0,Loyal Customers,East,2021,7,2021-07
50966,27817,Hai Phong,2018-02-15,Non-binary,18-24,direct,2015-04-25,2015-04-25,1,41848.52,41848.52,2808.0,2808.0,1.0,1.0,2.0,112.0,Lost,East,2018,2,2018-02
50967,27817,Hai Phong,2017-08-16,Non-binary,18-24,referral,2015-03-25,2012-12-17,2,62773.45,31386.72,2839.0,3667.0,1.0,2.0,3.0,123.0,Lost,East,2017,8,2017-08
50968,27818,Uong Bi,2019-08-24,Female,25-34,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2019,8,2019-08
50970,27818,Uong Bi,2022-08-21,Female,18-24,social_media,2016-05-31,2016-05-31,1,6884.43,6884.43,2406.0,2406.0,1.0,1.0,1.0,111.0,Lost,East,2022,8,2022-08
50971,27818,Uong Bi,2014-09-20,Male,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2014,9,2014-09
50972,27818,Uong Bi,2021-10-26,Male,25-34,direct,,,0,0.0,,,,,,,,Never Purchased,East,2021,10,2021-10
50973,27819,Uong Bi,2016-01-18,Male,35-44,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2016,1,2016-01
50975,27819,Uong Bi,2021-12-06,Male,18-24,referral,,,0,0.0,,,,,,,,Never Purchased,East,2021,12,2021-12
50977,27819,Uong Bi,2022-12-26,Female,25-34,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2022,12,2022-12
50979,27820,Bac Ninh,2017-04-15,Female,25-34,social_media,2016-08-29,2016-08-29,1,27754.4,27754.4,2316.0,2316.0,1.0,1.0,2.0,112.0,Lost,East,2017,4,2017-04
50980,27820,Bac Ninh,2013-04-24,Male,35-44,social_media,2013-12-30,2013-12-30,1,793.68,793.68,3289.0,3289.0,1.0,1.0,1.0,111.0,Lost,East,2013,4,2013-04
50981,27820,Bac Ninh,2021-09-27,Non-binary,18-24,organic_search,2020-04-19,2013-08-04,6,85578.76,14263.13,987.0,3437.0,3.0,4.0,3.0,343.0,Loyal Customers,East,2021,9,2021-09
50982,27820,Bac Ninh,2017-01-25,Male,25-34,direct,2020-12-22,2013-07-03,2,11123.93,5561.96,740.0,3469.0,3.0,2.0,1.0,321.0,About To Sleep,East,2017,1,2017-01
50983,27822,Ninh Binh,2022-03-11,Non-binary,45-54,organic_search,2018-11-10,2015-04-13,6,189756.92,31626.15,1513.0,2820.0,2.0,4.0,4.0,244.0,At Risk,East,2022,3,2022-03
50984,27822,Ninh Binh,2014-12-27,Female,45-54,paid_search,2020-10-17,2012-09-27,7,94057.5,13436.79,806.0,3748.0,3.0,4.0,3.0,343.0,Loyal Customers,East,2014,12,2014-12
50986,27822,Ninh Binh,2018-03-19,Female,35-44,paid_search,2018-04-03,2013-01-13,4,103071.09,25767.77,1734.0,3640.0,2.0,3.0,3.0,233.0,At Risk,East,2018,3,2018-03
50988,27823,Ninh Binh,2019-08-18,Male,18-24,organic_search,2022-08-28,2017-05-11,3,20295.65,6765.22,126.0,2061.0,5.0,3.0,1.0,531.0,Loyal Customers,East,2019,8,2019-08
50990,27823,Ninh Binh,2020-02-21,Male,25-34,organic_search,2014-12-01,2014-12-01,1,4239.55,4239.55,2953.0,2953.0,1.0,1.0,1.0,111.0,Lost,East,2020,2,2020-02
50991,27823,Ninh Binh,2015-02-13,Female,25-34,organic_search,2014-11-28,2012-12-28,3,30201.97,10067.32,2956.0,3656.0,1.0,3.0,2.0,132.0,At Risk,East,2015,2,2015-02
50992,27823,Ninh Binh,2022-04-14,Female,18-24,paid_search,2017-06-12,2016-04-25,3,115356.05,38452.02,2029.0,2442.0,2.0,3.0,3.0,233.0,At Risk,East,2022,4,2022-04
50993,27827,Uong Bi,2021-11-03,Male,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2021,11,2021-11
50994,27827,Uong Bi,2020-12-08,Female,25-34,direct,,,0,0.0,,,,,,,,Never Purchased,East,2020,12,2020-12
50995,27827,Uong Bi,2016-04-25,Female,18-24,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2016,4,2016-04
50996,27827,Uong Bi,2016-03-05,Male,35-44,direct,,,0,0.0,,,,,,,,Never Purchased,East,2016,3,2016-03
50997,27827,Uong Bi,2018-06-22,Female,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,6,2018-06
