return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,product_name,category,segment,size,color,price,cogs,order_date,customer_id,order_source,device_type,days_to_return,return_year,return_month,return_ym
RET-005465,83624,2074,2013-06-14,changed_mind,1,3741.37,UrbanVN UC-09,Streetwear,Everyday,L,white,4031.37,2954.1879360000003,2013-06-01,94248,paid_search,desktop,13,2013,6,2013-06
RET-005466,83637,906,2013-06-25,late_delivery,2,10189.72,HanoiStreet UE-15,Streetwear,Performance,L,green,5178.670998573467,4255.831826627675,2013-05-30,124334,referral,mobile,26,2013,6,2013-06
RET-005467,83644,606,2013-06-19,late_delivery,1,3947.36,SaigonFlex UC-71,Streetwear,Everyday,L,green,4042.8549822064056,3552.4566728647687,2013-06-03,124649,direct,desktop,16,2013,6,2013-06
RET-005468,83653,992,2013-06-23,not_as_described,6,17850.39,HanoiStreet UC-55,Streetwear,Everyday,S,orange,3453.456099585062,2504.7917090290457,2013-06-01,124132,email_campaign,tablet,22,2013,6,2013-06
RET-005469,83660,753,2013-06-29,defective,3,8503.71,HanoiStreet RP-41,Outdoor,Activewear,M,blue,2960.314736842105,1663.992913578947,2013-05-31,123049,social_media,tablet,29,2013,6,2013-06
RET-005470,83665,1962,2013-06-23,defective,5,9059.82,UrbanVN RP-37,Outdoor,Activewear,L,orange,1794.87,1680.5367809999998,2013-06-01,125237,organic_search,desktop,22,2013,6,2013-06
RET-005471,83684,2055,2013-06-19,defective,2,12788.79,UrbanVN UE-15,Streetwear,Performance,XL,purple,7240.102907348243,6878.097761980831,2013-06-03,132324,organic_search,mobile,16,2013,6,2013-06
RET-005472,83709,757,2013-06-19,late_delivery,6,4720.65,HanoiStreet RP-45,Outdoor,Activewear,M,silver,890.4549377123442,566.9526588414495,2013-05-31,130607,direct,mobile,19,2013,6,2013-06
RET-005473,83709,758,2013-06-16,late_delivery,3,2356.96,HanoiStreet RP-46,Outdoor,Activewear,L,pink,890.4549377123442,845.9321908267269,2013-05-31,130607,direct,mobile,16,2013,6,2013-06
RET-005475,83795,1915,2013-06-25,late_delivery,1,5426.78,UrbanVN MA-08,Casual,All-weather,XL,purple,5795.885337423313,3976.556930006135,2013-05-31,143152,social_media,desktop,25,2013,6,2013-06
RET-005476,83807,757,2013-06-14,not_as_described,3,2481.46,HanoiStreet RP-45,Outdoor,Activewear,M,silver,890.4549377123442,566.9526588414495,2013-05-31,144327,paid_search,mobile,14,2013,6,2013-06
RET-005477,83861,2373,2013-06-23,not_as_described,1,6976.35,VietMotion UC-21,Streetwear,Everyday,M,blue,7213.408461538462,4297.748761384616,2013-06-02,140200,organic_search,tablet,21,2013,6,2013-06
RET-005478,83865,2045,2013-06-09,changed_mind,2,9661.28,UrbanVN UE-05,Streetwear,Performance,M,purple,5569.462312746386,2996.370724257556,2013-05-30,140538,organic_search,desktop,10,2013,6,2013-06
RET-005480,83883,2331,2013-06-17,changed_mind,1,6800.66,VietMotion UE-05,Streetwear,Performance,XL,black,7365.661770148853,6671.816431400832,2013-06-03,138090,social_media,tablet,14,2013,6,2013-06
RET-005481,83907,1226,2013-06-13,not_as_described,1,6107.31,MekongFit UC-28,Streetwear,Everyday,L,green,6689.096277372263,5573.355018306569,2013-05-30,138464,paid_search,mobile,14,2013,6,2013-06
RET-005482,83909,800,2013-06-19,wrong_size,2,6210.35,HanoiStreet RS-04,Outdoor,Premium,S,red,3149.37,2034.178083,2013-05-31,138630,direct,tablet,19,2013,6,2013-06
RET-005483,83912,785,2013-06-08,not_as_described,3,2126.39,HanoiStreet RP-73,Outdoor,Activewear,M,purple,699.7209571558797,441.24403558249776,2013-05-30,138674,email_campaign,desktop,9,2013,6,2013-06
RET-005484,83920,1974,2013-06-21,not_as_described,1,680.32,UrbanVN RP-49,Outdoor,Activewear,L,white,692.3085964912281,657.6931666666666,2013-05-31,139057,paid_search,mobile,21,2013,6,2013-06
RET-005485,83920,1975,2013-06-10,not_as_described,5,3126.48,UrbanVN RP-50,Outdoor,Activewear,XL,purple,692.3085964912281,657.6931666666666,2013-05-31,139057,paid_search,mobile,10,2013,6,2013-06
RET-005486,83927,787,2013-06-18,wrong_size,6,20750.41,HanoiStreet RP-75,Outdoor,Activewear,XL,silver,3820.797597955707,3601.865895592845,2013-06-02,141294,paid_search,mobile,16,2013,6,2013-06
RET-005487,83960,1544,2013-06-21,not_as_described,1,3917.75,VietMode RP-36,Outdoor,Activewear,S,white,4093.74,3134.576718,2013-06-02,133211,social_media,mobile,19,2013,6,2013-06
RET-005488,83987,726,2013-06-07,wrong_size,1,1294.09,HanoiStreet RP-14,Outdoor,Activewear,L,green,1341.3127118644063,1274.2470762711862,2013-06-01,134428,organic_search,tablet,6,2013,6,2013-06
RET-005489,83991,2332,2013-06-12,wrong_size,8,42372.23,VietMotion UE-06,Streetwear,Performance,S,orange,5799.628950298211,4554.448614669184,2013-05-31,134443,direct,desktop,12,2013,6,2013-06
RET-005490,83992,914,2013-06-12,wrong_size,5,30449.61,HanoiStreet UE-23,Streetwear,Performance,L,white,6929.37,3953.205585,2013-06-01,134496,direct,mobile,11,2013,6,2013-06
RET-005493,84039,927,2013-06-24,wrong_size,1,5240.63,HanoiStreet UE-36,Streetwear,Performance,XL,silver,5860.36417215682,5567.345963548979,2013-05-31,147114,social_media,desktop,24,2013,6,2013-06
RET-005494,84086,2388,2013-06-16,defective,2,6686.6,VietMotion UC-36,Streetwear,Everyday,S,pink,3825.871123778501,2462.330655263844,2013-06-01,149705,referral,mobile,15,2013,6,2013-06
RET-005495,84098,1120,2013-06-20,defective,3,5896.72,MekongFit RS-08,Outdoor,Premium,S,red,2225.38025390625,2045.792067416016,2013-06-03,150186,organic_search,desktop,17,2013,6,2013-06
RET-005496,84103,1884,2013-06-24,wrong_size,3,28797.7,BambooCraft UC-03,Streetwear,Everyday,S,white,10289.225985037408,8385.719177805486,2013-05-30,152861,social_media,desktop,25,2013,6,2013-06
RET-005497,84120,1105,2013-06-14,wrong_size,1,2679.52,MekongFit RP-51,Outdoor,Activewear,M,purple,3028.62,2877.189,2013-06-02,148096,email_campaign,desktop,12,2013,6,2013-06
RET-005498,84126,1517,2013-07-02,late_delivery,4,8357.79,VietMode RP-09,Outdoor,Activewear,M,silver,2317.901162207358,1762.0684635100336,2013-06-04,143823,social_media,desktop,28,2013,7,2013-07
RET-005499,84143,1139,2013-06-20,not_as_described,2,15205.62,MekongFit UM-16,Streetwear,Balanced,XL,yellow,8189.176153846154,6091.928140846154,2013-06-02,59721,organic_search,tablet,18,2013,6,2013-06
RET-005500,84145,2373,2013-06-28,not_as_described,4,27909.62,VietMotion UC-21,Streetwear,Everyday,M,blue,7213.408461538462,4297.748761384616,2013-06-04,59935,social_media,desktop,24,2013,6,2013-06
RET-005503,84177,2332,2013-06-17,wrong_size,5,26189.21,VietMotion UE-06,Streetwear,Performance,S,orange,5799.628950298211,4554.448614669184,2013-06-04,12129,paid_search,desktop,13,2013,6,2013-06
RET-005504,84188,1061,2013-06-10,not_as_described,5,7651.41,MekongFit RP-07,Outdoor,Activewear,M,black,1800.4956652868125,1624.2271396552335,2013-06-01,15889,email_campaign,desktop,9,2013,6,2013-06
RET-005505,84205,1116,2013-06-22,not_as_described,6,17599.83,MekongFit RS-04,Outdoor,Premium,S,green,3151.464301221167,1908.2116343894168,2013-06-04,1795,paid_search,mobile,18,2013,6,2013-06
RET-005507,84272,502,2013-06-26,defective,1,12458.48,SaigonFlex UM-07,Streetwear,Balanced,L,orange,13275.297368421052,10121.086713684212,2013-06-05,39141,social_media,tablet,21,2013,6,2013-06
RET-005508,84299,475,2013-06-20,not_as_described,1,11292.89,SaigonFlex UM-80,Streetwear,Balanced,XL,purple,12606.228520360584,10040.861016467206,2013-06-05,63691,organic_search,desktop,15,2013,6,2013-06
RET-005510,84328,1116,2013-06-24,late_delivery,2,6250.1,MekongFit RS-04,Outdoor,Premium,S,green,3151.464301221167,1908.2116343894168,2013-06-02,21424,organic_search,mobile,22,2013,6,2013-06
RET-005511,84340,2375,2013-06-19,defective,3,24376.94,VietMotion UC-23,Streetwear,Everyday,XL,purple,8378.37,5122.535418,2013-06-01,17320,email_campaign,mobile,18,2013,6,2013-06
RET-005513,84348,2396,2013-06-21,not_as_described,2,2191.17,VietMotion YY-05,GenZ,Trendy,S,green,1182.8508904109588,799.0157764726027,2013-06-05,18133,referral,desktop,16,2013,6,2013-06
RET-005514,84369,573,2013-06-18,late_delivery,8,28627.04,SaigonFlex UC-38,Streetwear,Everyday,M,blue,3743.690322580645,2813.7576464516133,2013-06-01,23152,organic_search,mobile,17,2013,6,2013-06
RET-005515,84388,1818,2013-06-27,defective,1,2173.05,SaigonCore YY-13,GenZ,Trendy,L,pink,2515.8053649635035,2390.015096715328,2013-06-03,73220,referral,mobile,24,2013,6,2013-06
RET-005517,84506,493,2013-06-27,wrong_size,2,20536.35,SaigonFlex UM-98,Streetwear,Balanced,M,blue,11636.1,11054.295,2013-06-04,31303,paid_search,mobile,23,2013,6,2013-06
RET-005520,84518,1215,2013-06-23,wrong_size,4,14193.62,MekongFit UC-17,Streetwear,Everyday,XL,purple,4138.55297271872,2641.63836248636,2013-06-04,84839,social_media,tablet,19,2013,6,2013-06
RET-005521,84543,1144,2013-06-19,defective,2,9596.42,MekongFit UR-01,Streetwear,Standard,S,white,4987.5217241379305,4154.1068440344825,2013-06-02,114726,organic_search,desktop,17,2013,6,2013-06
RET-005522,84551,2219,2013-06-19,changed_mind,5,8287.42,VietMotion RP-16,Outdoor,Activewear,XL,yellow,1768.2999241274658,1679.8849279210924,2013-06-03,102877,organic_search,mobile,16,2013,6,2013-06
RET-005524,84554,1057,2013-06-22,defective,1,1518.74,MekongFit RP-03,Outdoor,Activewear,M,silver,1607.8226315789473,1036.884815105263,2013-06-02,103055,direct,desktop,20,2013,6,2013-06
RET-005525,84554,1058,2013-06-17,defective,1,1444.52,MekongFit RP-04,Outdoor,Activewear,L,pink,1607.8226315789473,1527.4315,2013-06-02,103055,direct,desktop,15,2013,6,2013-06
RET-005526,84565,2284,2013-06-20,wrong_size,2,6535.67,VietMotion RS-17,Outdoor,Premium,S,white,3915.939241350563,2108.341687543143,2013-06-05,104194,paid_search,mobile,15,2013,6,2013-06
RET-005529,84626,2332,2013-06-26,wrong_size,1,5362.25,VietMotion UE-06,Streetwear,Performance,S,orange,5799.628950298211,4554.448614669184,2013-06-05,95154,referral,desktop,21,2013,6,2013-06
RET-005531,84709,2251,2013-06-25,not_as_described,8,11887.84,VietMotion RP-48,Outdoor,Activewear,XL,black,1511.37,1150.605981,2013-06-03,155908,paid_search,mobile,22,2013,6,2013-06
RET-005532,84718,1417,2013-06-29,wrong_size,1,3241.71,VietMode RP-09,Outdoor,Activewear,M,silver,3778.74,1940.760864,2013-06-04,154112,paid_search,desktop,25,2013,6,2013-06
RET-005533,84718,1418,2013-06-18,defective,3,10279.25,VietMode RP-10,Outdoor,Activewear,L,pink,3778.74,2748.277602,2013-06-04,154112,paid_search,desktop,14,2013,6,2013-06
RET-005534,84729,2332,2013-06-30,defective,1,5302.32,VietMotion UE-06,Streetwear,Performance,S,orange,5799.628950298211,4554.448614669184,2013-06-04,143274,organic_search,desktop,26,2013,6,2013-06
RET-005535,84751,2280,2013-07-02,not_as_described,2,3785.85,VietMotion RS-13,Outdoor,Premium,S,red,1977.4845762711864,1878.610347457627,2013-06-05,152491,organic_search,mobile,27,2013,7,2013-07
RET-005536,84787,596,2013-06-27,wrong_size,2,17477.29,SaigonFlex UC-61,Streetwear,Everyday,S,green,9577.146989690722,5842.05966371134,2013-06-01,139284,social_media,desktop,26,2013,6,2013-06
RET-005539,84822,596,2013-06-13,changed_mind,5,42186.09,SaigonFlex UC-61,Streetwear,Everyday,S,green,9577.146989690722,5842.05966371134,2013-06-02,136525,paid_search,mobile,11,2013,6,2013-06
RET-005540,84837,1061,2013-06-07,not_as_described,8,12068.75,MekongFit RP-07,Outdoor,Activewear,M,black,1800.4956652868125,1624.2271396552335,2013-06-02,147294,direct,mobile,5,2013,6,2013-06
RET-005541,84842,2212,2013-06-19,wrong_size,4,3712.32,VietMotion RP-09,Outdoor,Activewear,S,orange,1075.947169481654,854.5172420023296,2013-06-02,150787,organic_search,mobile,17,2013,6,2013-06
RET-005542,84853,2252,2013-06-26,defective,1,1557.6,VietMotion RP-49,Outdoor,Activewear,S,orange,1621.5537476099423,1087.4139431472274,2013-06-02,149558,social_media,mobile,24,2013,6,2013-06
RET-005543,84853,2253,2013-06-12,wrong_size,2,2896.78,VietMotion RP-50,Outdoor,Activewear,M,blue,1621.5537476099423,1250.8665609063096,2013-06-02,149558,social_media,mobile,10,2013,6,2013-06
RET-005544,84859,2252,2013-06-19,late_delivery,2,3183.18,VietMotion RP-49,Outdoor,Activewear,S,orange,1621.5537476099423,1087.4139431472274,2013-06-03,150324,organic_search,mobile,16,2013,6,2013-06
RET-005545,84864,2270,2013-06-14,changed_mind,3,10718.53,VietMotion RS-03,Outdoor,Premium,L,red,3778.7642307692304,3589.826019230769,2013-06-03,153649,organic_search,desktop,11,2013,6,2013-06
RET-005546,84876,2070,2013-06-19,not_as_described,1,5854.76,UrbanVN UC-05,Streetwear,Everyday,L,red,6299.110953947368,5095.98076174342,2013-06-06,56506,direct,mobile,13,2013,6,2013-06
RET-005547,84894,1227,2013-06-27,not_as_described,2,7420.45,MekongFit UC-29,Streetwear,Everyday,XL,silver,3803.996185958254,3196.497995060721,2013-06-02,14343,referral,desktop,25,2013,6,2013-06
RET-005553,84988,1053,2013-06-24,defective,2,6549.05,MekongFit MA-11,Casual,All-weather,M,blue,3460.8919000381534,3287.8473050362454,2013-06-06,84477,organic_search,tablet,18,2013,6,2013-06
RET-005554,85001,1201,2013-06-18,wrong_size,1,6171.09,MekongFit UC-03,Streetwear,Everyday,M,black,6929.37,6443.621163,2013-06-03,89177,organic_search,tablet,15,2013,6,2013-06
RET-005555,85016,600,2013-06-10,not_as_described,1,8384.1,SaigonFlex UC-65,Streetwear,Everyday,S,red,9148.348757120662,4647.361168617297,2013-06-02,110347,referral,desktop,8,2013,6,2013-06
RET-005557,85025,2091,2013-06-16,changed_mind,2,3719.31,UrbanVN UC-26,Streetwear,Everyday,XL,black,2019.996121076233,1168.1637568183855,2013-06-05,78911,organic_search,desktop,11,2013,6,2013-06
RET-005558,85031,551,2013-07-01,defective,4,38320.86,SaigonFlex UC-16,Streetwear,Everyday,XL,black,11245.40662055336,10683.136289525692,2013-06-06,94374,referral,desktop,25,2013,7,2013-07
RET-005559,85071,2280,2013-06-21,defective,3,5254.98,VietMotion RS-13,Outdoor,Premium,S,red,1977.4845762711864,1878.610347457627,2013-06-04,138057,organic_search,desktop,17,2013,6,2013-06
RET-005561,85094,927,2013-06-11,not_as_described,1,5204.25,HanoiStreet UE-36,Streetwear,Performance,XL,silver,5860.36417215682,5567.345963548979,2013-06-03,136321,paid_search,tablet,8,2013,6,2013-06
RET-005566,85208,635,2013-07-05,not_as_described,2,20876.21,SaigonFlex UC-00,Streetwear,Everyday,XL,purple,10745.220588235294,9205.430477941176,2013-06-07,29915,email_campaign,desktop,28,2013,7,2013-07
RET-005567,85234,786,2013-06-30,changed_mind,3,2096.15,HanoiStreet RP-74,Outdoor,Activewear,L,green,699.7209571558797,645.842443454877,2013-06-04,118710,organic_search,mobile,26,2013,6,2013-06
RET-005568,85234,1000,2013-06-16,defective,2,2170.67,HanoiStreet YY-01,GenZ,Trendy,S,red,1188.3481205164992,915.3845572338593,2013-06-04,118710,organic_search,mobile,12,2013,6,2013-06
RET-005569,85240,2082,2013-06-27,not_as_described,3,10361.03,UrbanVN UC-17,Streetwear,Everyday,L,orange,4066.0944094488186,3089.418532299212,2013-06-07,47170,email_campaign,desktop,20,2013,6,2013-06
RET-005571,85250,604,2013-06-20,defective,1,5766.99,SaigonFlex UC-69,Streetwear,Everyday,S,white,6135.298830630299,4141.940240558514,2013-06-03,110620,organic_search,mobile,17,2013,6,2013-06
RET-005572,85259,1942,2013-07-03,not_as_described,6,8009.01,UrbanVN RP-17,Outdoor,Activewear,L,orange,1481.996824817518,1407.896983576642,2013-06-05,122554,organic_search,mobile,28,2013,7,2013-07
RET-005573,85259,1943,2013-06-24,defective,1,1488.17,UrbanVN RP-18,Outdoor,Activewear,XL,blue,1481.996824817518,1063.7773208540143,2013-06-05,122554,organic_search,mobile,19,2013,6,2013-06
RET-005574,85277,954,2013-07-01,changed_mind,2,14913.44,HanoiStreet UC-17,Streetwear,Everyday,L,white,8325.9412900097,7430.902601333657,2013-06-04,126950,social_media,tablet,27,2013,7,2013-07
RET-005575,85316,467,2013-06-29,wrong_size,1,10193.87,SaigonFlex UM-72,Streetwear,Balanced,XL,silver,11081.167628705149,6350.61716801092,2013-06-07,132875,paid_search,mobile,22,2013,6,2013-06
RET-005577,85320,2016,2013-06-24,not_as_described,1,3764.57,UrbanVN UR-19,Streetwear,Standard,S,green,3743.541357615894,1998.676730831126,2013-06-06,133474,organic_search,mobile,18,2013,6,2013-06
RET-005578,85340,1926,2013-06-15,changed_mind,1,1081.32,UrbanVN RP-01,Outdoor,Activewear,L,green,1137.8602807775376,1058.4376331792655,2013-06-05,153579,paid_search,tablet,10,2013,6,2013-06
RET-005579,85355,927,2013-06-16,wrong_size,4,20787.07,HanoiStreet UE-36,Streetwear,Performance,XL,silver,5860.36417215682,5567.345963548979,2013-06-05,40364,paid_search,mobile,11,2013,6,2013-06
RET-005580,85380,635,2013-06-16,changed_mind,1,9570.76,SaigonFlex UC-00,Streetwear,Everyday,XL,purple,10745.220588235294,9205.430477941176,2013-06-04,7782,direct,desktop,12,2013,6,2013-06
RET-005581,85391,967,2013-06-16,not_as_described,2,15720.27,HanoiStreet UC-30,Streetwear,Everyday,XL,silver,8161.481464968154,6491.642357235669,2013-06-05,67539,referral,mobile,11,2013,6,2013-06
RET-005582,85398,606,2013-06-26,defective,1,3796.09,SaigonFlex UC-71,Streetwear,Everyday,L,green,4042.8549822064056,3552.4566728647687,2013-06-05,49891,social_media,desktop,21,2013,6,2013-06
RET-005583,85407,1173,2013-06-15,wrong_size,3,17368.09,MekongFit UE-09,Streetwear,Performance,M,blue,6051.284201183432,5634.350719721893,2013-06-04,56043,organic_search,desktop,11,2013,6,2013-06
RET-005584,85447,1987,2013-07-03,wrong_size,2,3850.08,UrbanVN RS-06,Outdoor,Premium,XL,silver,1972.5575,1723.42348775,2013-06-04,29028,paid_search,mobile,29,2013,7,2013-07
RET-005585,85450,1226,2013-06-16,changed_mind,3,17534.37,MekongFit UC-28,Streetwear,Everyday,L,green,6689.096277372263,5573.355018306569,2013-06-08,34733,referral,mobile,8,2013,6,2013-06
RET-005586,85464,2199,2013-06-19,late_delivery,2,4736.14,VietMotion MA-13,Casual,All-weather,XL,yellow,2387.299419873636,2267.9344488799543,2013-06-05,32779,organic_search,mobile,14,2013,6,2013-06
RET-005588,85510,460,2013-06-28,not_as_described,1,9642.87,SaigonFlex UM-65,Streetwear,Balanced,S,red,10932.551358574608,9115.56132277951,2013-06-05,124587,paid_search,mobile,23,2013,6,2013-06
RET-005589,85511,976,2013-07-02,late_delivery,6,23089.44,HanoiStreet UC-39,Streetwear,Everyday,S,green,3962.158343558282,3764.050426380368,2013-06-06,124765,organic_search,desktop,26,2013,7,2013-07
RET-005590,85513,617,2013-06-20,defective,5,47609.71,SaigonFlex UC-82,Streetwear,Everyday,M,silver,10151.263043478262,6680.546208913043,2013-06-07,128527,organic_search,mobile,13,2013,6,2013-06
RET-005592,85522,1859,2013-07-05,wrong_size,4,6439.22,SaigonCore YY-54,GenZ,Trendy,XL,yellow,1885.747736131934,1552.1589616101946,2013-06-06,155745,paid_search,tablet,29,2013,7,2013-07
RET-005593,85549,964,2013-07-01,wrong_size,1,3839.23,HanoiStreet UC-27,Streetwear,Everyday,S,white,3906.510139211137,2223.9762222529,2013-06-05,138325,paid_search,tablet,26,2013,7,2013-07
RET-005594,85577,2055,2013-06-28,wrong_size,6,38665.44,UrbanVN UE-15,Streetwear,Performance,XL,purple,7240.102907348243,6878.097761980831,2013-06-05,56921,paid_search,mobile,23,2013,6,2013-06
RET-005595,85593,2396,2013-06-25,wrong_size,1,1155.58,VietMotion YY-05,GenZ,Trendy,S,green,1182.8508904109588,799.0157764726027,2013-06-08,10843,organic_search,mobile,17,2013,6,2013-06
RET-005596,85598,2112,2013-06-24,changed_mind,1,6669.59,PhoenixWear UM-03,Streetwear,Balanced,S,orange,6863.706,6505.4205468,2013-06-07,12154,referral,desktop,17,2013,6,2013-06
RET-005597,85612,248,2013-06-22,wrong_size,3,17987.02,LotusWear UR-20,Streetwear,Standard,S,pink,6826.622727272727,5780.784125454546,2013-06-07,7494,social_media,mobile,15,2013,6,2013-06
RET-005598,85614,493,2013-06-28,wrong_size,3,29821.3,SaigonFlex UM-98,Streetwear,Balanced,M,blue,11636.1,11054.295,2013-06-07,7576,paid_search,desktop,21,2013,6,2013-06
RET-005601,85686,400,2013-06-27,late_delivery,2,17279.54,SaigonFlex UM-05,Streetwear,Balanced,S,red,9886.802879868348,7227.252905183763,2013-06-07,20230,referral,desktop,20,2013,6,2013-06
RET-005602,85687,550,2013-06-14,wrong_size,1,5083.88,SaigonFlex UC-15,Streetwear,Everyday,L,red,5184.6242217898825,3404.7427264494163,2013-06-05,20238,email_campaign,tablet,9,2013,6,2013-06
RET-005603,85704,1517,2013-07-04,not_as_described,6,13428.66,VietMode RP-09,Outdoor,Activewear,M,silver,2317.901162207358,1762.0684635100336,2013-06-08,77895,email_campaign,desktop,26,2013,7,2013-07
RET-005604,85749,606,2013-06-24,not_as_described,1,3969.04,SaigonFlex UC-71,Streetwear,Everyday,L,green,4042.8549822064056,3552.4566728647687,2013-06-09,118960,paid_search,mobile,15,2013,6,2013-06
